"ISP (CET/CEST)","Area","Reserve Type","Regulation Up - Accepted [17.1.D] (MW)","Regulation Up - Activated [17.1.E] (MWh)","Regulation Down - Accepted [17.1.D] (MW)","Regulation Down - Activated [17.1.E] (MWh)"
"25/10/2016 20:00 - 25/10/2016 21:00","MBA|NO1","FCR","46.60","3.55","46.60",""
"25/10/2016 21:00 - 25/10/2016 22:00","MBA|NO1","FCR","46.30","","46.30","1.18"
"25/10/2016 22:00 - 25/10/2016 23:00","MBA|NO1","FCR","42.50","8.77","42.50",""
"25/10/2016 23:00 - 26/10/2016 00:00","MBA|NO1","FCR","43.40","","43.40","12.06"
"26/10/2016 00:00 - 26/10/2016 01:00","MBA|NO1","FCR","47.30","25.39","47.30",""
"26/10/2016 01:00 - 26/10/2016 02:00","MBA|NO1","FCR","47.60","4.61","47.60",""
"26/10/2016 02:00 - 26/10/2016 03:00","MBA|NO1","FCR","47.40","","47.40","18.46"
"26/10/2016 03:00 - 26/10/2016 04:00","MBA|NO1","FCR","42.60","4.39","42.60",""
"26/10/2016 04:00 - 26/10/2016 05:00","MBA|NO1","FCR","42.30","","42.30","4.30"
"26/10/2016 05:00 - 26/10/2016 06:00","MBA|NO1","FCR","47.50","","47.50","1.17"
"26/10/2016 06:00 - 26/10/2016 07:00","MBA|NO1","FCR","50.40","8.59","50.40",""
"26/10/2016 07:00 - 26/10/2016 08:00","MBA|NO1","FCR","50.40","17.58","50.40",""
"26/10/2016 08:00 - 26/10/2016 09:00","MBA|NO1","FCR","55.50","","55.50","24.68"
"26/10/2016 09:00 - 26/10/2016 10:00","MBA|NO1","FCR","50.60","","50.60","27.59"
"26/10/2016 10:00 - 26/10/2016 11:00","MBA|NO1","FCR","50.30","","50.30","15.05"
"26/10/2016 11:00 - 26/10/2016 12:00","MBA|NO1","FCR","51.60","","51.60","21.65"
"26/10/2016 12:00 - 26/10/2016 13:00","MBA|NO1","FCR","51.40","14.01","51.40",""
"26/10/2016 13:00 - 26/10/2016 14:00","MBA|NO1","FCR","52.60","10.39","52.60",""
"26/10/2016 14:00 - 26/10/2016 15:00","MBA|NO1","FCR","51.30","","51.30","2.55"
"26/10/2016 15:00 - 26/10/2016 16:00","MBA|NO1","FCR","51.50","0.00","51.50",""
"26/10/2016 16:00 - 26/10/2016 17:00","MBA|NO1","FCR","50.30","","50.30","1.26"
"26/10/2016 17:00 - 26/10/2016 18:00","MBA|NO1","FCR","53.60","2.71","53.60",""
"26/10/2016 18:00 - 26/10/2016 19:00","MBA|NO1","FCR","50.40","5.16","50.40",""
"26/10/2016 19:00 - 26/10/2016 20:00","MBA|NO1","FCR","45.60","4.76","45.60",""
"26/10/2016 20:00 - 26/10/2016 21:00","MBA|NO1","FCR","46.30","","46.30","4.81"
"26/10/2016 21:00 - 26/10/2016 22:00","MBA|NO1","FCR","47.30","","47.30","26.49"
"26/10/2016 22:00 - 26/10/2016 23:00","MBA|NO1","FCR","47.60","","47.60","3.45"
"26/10/2016 23:00 - 27/10/2016 00:00","MBA|NO1","FCR","52.40","","52.40","16.46"
"27/10/2016 00:00 - 27/10/2016 01:00","MBA|NO1","FCR","47.30","23.98","47.30",""
"27/10/2016 01:00 - 27/10/2016 02:00","MBA|NO1","FCR","49.60","","49.60","8.39"
"27/10/2016 02:00 - 27/10/2016 03:00","MBA|NO1","FCR","49.40","3.60","49.40",""
"27/10/2016 03:00 - 27/10/2016 04:00","MBA|NO1","FCR","49.30","0.00","49.30",""
"27/10/2016 04:00 - 27/10/2016 05:00","MBA|NO1","FCR","47.60","","47.60","10.79"
"27/10/2016 05:00 - 27/10/2016 06:00","MBA|NO1","FCR","39.40","","39.40","13.47"
"27/10/2016 06:00 - 27/10/2016 07:00","MBA|NO1","FCR","41.60","","41.60","4.22"
"27/10/2016 07:00 - 27/10/2016 08:00","MBA|NO1","FCR","41.30","","41.30","1.05"
"27/10/2016 08:00 - 27/10/2016 09:00","MBA|NO1","FCR","41.30","","41.30","1.05"
"27/10/2016 09:00 - 27/10/2016 10:00","MBA|NO1","FCR","44.60","","44.60","14.61"
"27/10/2016 10:00 - 27/10/2016 11:00","MBA|NO1","FCR","44.30","","44.30","8.99"
"27/10/2016 11:00 - 27/10/2016 12:00","MBA|NO1","FCR","44.60","","44.60","14.61"
"27/10/2016 12:00 - 27/10/2016 13:00","MBA|NO1","FCR","43.40","","43.40","31.46"
"27/10/2016 13:00 - 27/10/2016 14:00","MBA|NO1","FCR","43.60","","43.60","18.94"
"27/10/2016 14:00 - 27/10/2016 15:00","MBA|NO1","FCR","43.30","1.11","43.30",""
"27/10/2016 15:00 - 27/10/2016 16:00","MBA|NO1","FCR","43.30","22.28","43.30",""
"27/10/2016 16:00 - 27/10/2016 17:00","MBA|NO1","FCR","42.60","11.14","42.60",""
"27/10/2016 17:00 - 27/10/2016 18:00","MBA|NO1","FCR","42.40","11.14","42.40",""
"27/10/2016 18:00 - 27/10/2016 19:00","MBA|NO1","FCR","44.60","","44.60","4.50"
"27/10/2016 19:00 - 27/10/2016 20:00","MBA|NO1","FCR","43.30","","43.30","11.24"
"27/10/2016 20:00 - 27/10/2016 21:00","MBA|NO1","FCR","41.60","","41.60","17.22"
"27/10/2016 21:00 - 27/10/2016 22:00","MBA|NO1","FCR","39.40","","39.40","5.18"
"27/10/2016 22:00 - 27/10/2016 23:00","MBA|NO1","FCR","45.30","","45.30","11.54"
"27/10/2016 23:00 - 28/10/2016 00:00","MBA|NO1","FCR","48.60","5.92","48.60",""
"28/10/2016 00:00 - 28/10/2016 01:00","MBA|NO1","FCR","49.30","28.54","49.30",""
"28/10/2016 01:00 - 28/10/2016 02:00","MBA|NO1","FCR","49.60","","49.60","11.89"
"28/10/2016 02:00 - 28/10/2016 03:00","MBA|NO1","FCR","49.30","3.57","49.30",""
"28/10/2016 03:00 - 28/10/2016 04:00","MBA|NO1","FCR","49.60","","49.60","5.94"
"28/10/2016 04:00 - 28/10/2016 05:00","MBA|NO1","FCR","49.30","","49.30","27.35"
"28/10/2016 05:00 - 28/10/2016 06:00","MBA|NO1","FCR","53.60","","53.60","7.67"
"28/10/2016 06:00 - 28/10/2016 07:00","MBA|NO1","FCR","39.40","14.08","39.40",""
"28/10/2016 07:00 - 28/10/2016 08:00","MBA|NO1","FCR","40.20","11.40","40.20",""
"28/10/2016 08:00 - 28/10/2016 09:00","MBA|NO1","FCR","40.90","","40.90","10.42"
"28/10/2016 09:00 - 28/10/2016 10:00","MBA|NO1","FCR","41.20","1.06","41.20",""
"28/10/2016 10:00 - 28/10/2016 11:00","MBA|NO1","FCR","40.90","","40.90","12.53"
"28/10/2016 11:00 - 28/10/2016 12:00","MBA|NO1","FCR","43.20","","43.20","16.63"
"28/10/2016 12:00 - 28/10/2016 13:00","MBA|NO1","FCR","42.30","","42.30","2.22"
"28/10/2016 13:00 - 28/10/2016 14:00","MBA|NO1","FCR","38.60","3.96","38.60",""
"28/10/2016 14:00 - 28/10/2016 15:00","MBA|NO1","FCR","38.40","9.91","38.40",""
"28/10/2016 15:00 - 28/10/2016 16:00","MBA|NO1","FCR","38.30","4.96","38.30",""
"28/10/2016 16:00 - 28/10/2016 17:00","MBA|NO1","FCR","41.60","7.76","41.60",""
"28/10/2016 17:00 - 28/10/2016 18:00","MBA|NO1","FCR","41.40","15.52","41.40",""
"28/10/2016 18:00 - 28/10/2016 19:00","MBA|NO1","FCR","40.20","6.50","40.20",""
"28/10/2016 19:00 - 28/10/2016 20:00","MBA|NO1","FCR","39.90","13.00","39.90",""
"28/10/2016 20:00 - 28/10/2016 21:00","MBA|NO1","FCR","39.90","","39.90","19.02"
"28/10/2016 21:00 - 28/10/2016 22:00","MBA|NO1","FCR","40.90","","40.90","5.33"
"28/10/2016 22:00 - 28/10/2016 23:00","MBA|NO1","FCR","44.90","","44.90","2.24"
"28/10/2016 23:00 - 29/10/2016 00:00","MBA|NO1","FCR","48.20","7.00","48.20",""
"29/10/2016 00:00 - 29/10/2016 01:00","MBA|NO1","FCR","48.90","","48.90","1.17"
"29/10/2016 01:00 - 29/10/2016 02:00","MBA|NO1","FCR","46.20","12.39","46.20",""
"29/10/2016 02:00 - 29/10/2016 03:00","MBA|NO1","FCR","45.60","17.84","45.60",""
"29/10/2016 03:00 - 29/10/2016 04:00","MBA|NO1","FCR","44.70","5.38","44.70",""
"29/10/2016 04:00 - 29/10/2016 05:00","MBA|NO1","FCR","44.50","10.75","44.50",""
"29/10/2016 05:00 - 29/10/2016 06:00","MBA|NO1","FCR","45.70","15.20","45.70",""
"29/10/2016 06:00 - 29/10/2016 07:00","MBA|NO1","FCR","51.50","15.10","51.50",""
"29/10/2016 07:00 - 29/10/2016 08:00","MBA|NO1","FCR","45.70","3.41","45.70",""
"29/10/2016 08:00 - 29/10/2016 09:00","MBA|NO1","FCR","43.60","18.16","43.60",""
"29/10/2016 09:00 - 29/10/2016 10:00","MBA|NO1","FCR","39.70","7.13","39.70",""
"29/10/2016 10:00 - 29/10/2016 11:00","MBA|NO1","FCR","36.50","","36.50","3.74"
"29/10/2016 11:00 - 29/10/2016 12:00","MBA|NO1","FCR","38.50","","38.50","15.27"
"29/10/2016 12:00 - 29/10/2016 13:00","MBA|NO1","FCR","44.70","","44.70","3.41"
"29/10/2016 13:00 - 29/10/2016 14:00","MBA|NO1","FCR","45.60","19.30","45.60",""
"29/10/2016 14:00 - 29/10/2016 15:00","MBA|NO1","FCR","45.50","0.00","45.50",""
"29/10/2016 15:00 - 29/10/2016 16:00","MBA|NO1","FCR","45.70","","45.70","10.22"
"29/10/2016 16:00 - 29/10/2016 17:00","MBA|NO1","FCR","45.60","9.08","45.60",""
"29/10/2016 17:00 - 29/10/2016 18:00","MBA|NO1","FCR","48.70","20.80","48.70",""
"29/10/2016 18:00 - 29/10/2016 19:00","MBA|NO1","FCR","50.50","","50.50","4.76"
"29/10/2016 19:00 - 29/10/2016 20:00","MBA|NO1","FCR","48.50","","48.50","4.62"
"29/10/2016 20:00 - 29/10/2016 21:00","MBA|NO1","FCR","43.70","2.27","43.70",""
"29/10/2016 21:00 - 29/10/2016 22:00","MBA|NO1","FCR","44.60","4.54","44.60",""
"29/10/2016 22:00 - 29/10/2016 23:00","MBA|NO1","FCR","42.70","","42.70","10.04"
"29/10/2016 23:00 - 30/10/2016 00:00","MBA|NO1","FCR","44.00","15.27","44.00",""
"30/10/2016 00:00 - 30/10/2016 01:00","MBA|NO1","FCR","50.60","9.95","50.60",""
"30/10/2016 01:00 - 30/10/2016 02:00 (CEST)","MBA|NO1","FCR","46.00","4.36","46.00",""
"30/10/2016 02:00 (CEST) - 30/10/2016 02:00 (CET)","MBA|NO1","FCR","91.40","","91.40","19.61"
"30/10/2016 02:00 (CET) - 30/10/2016 03:00","MBA|NO1","FCR","N/A","N/A","N/A","N/A"
"30/10/2016 03:00 - 30/10/2016 04:00","MBA|NO1","FCR","45.80","19.60","45.80",""
"30/10/2016 04:00 - 30/10/2016 05:00","MBA|NO1","FCR","45.80","3.27","45.80",""
"30/10/2016 05:00 - 30/10/2016 06:00","MBA|NO1","FCR","48.60","9.39","48.60",""
"30/10/2016 06:00 - 30/10/2016 07:00","MBA|NO1","FCR","43.90","","43.90","1.09"
"30/10/2016 07:00 - 30/10/2016 08:00","MBA|NO1","FCR","42.60","2.16","42.60",""
"30/10/2016 08:00 - 30/10/2016 09:00","MBA|NO1","FCR","51.00","8.80","51.00",""
"30/10/2016 09:00 - 30/10/2016 10:00","MBA|NO1","FCR","46.60","9.39","46.60",""
"30/10/2016 10:00 - 30/10/2016 11:00","MBA|NO1","FCR","45.60","","45.60","14.97"
"30/10/2016 11:00 - 30/10/2016 12:00","MBA|NO1","FCR","45.00","5.76","45.00",""
"30/10/2016 12:00 - 30/10/2016 13:00","MBA|NO1","FCR","45.60","9.21","45.60",""
"30/10/2016 13:00 - 30/10/2016 14:00","MBA|NO1","FCR","45.80","","45.80","1.15"
"30/10/2016 14:00 - 30/10/2016 15:00","MBA|NO1","FCR","45.70","","45.70","11.53"
"30/10/2016 15:00 - 30/10/2016 16:00","MBA|NO1","FCR","46.00","","46.00","1.15"
"30/10/2016 16:00 - 30/10/2016 17:00","MBA|NO1","FCR","45.70","16.14","45.70",""
"30/10/2016 17:00 - 30/10/2016 18:00","MBA|NO1","FCR","45.90","5.77","45.90",""
"30/10/2016 18:00 - 30/10/2016 19:00","MBA|NO1","FCR","45.80","","45.80","36.90"
"30/10/2016 19:00 - 30/10/2016 20:00","MBA|NO1","FCR","45.90","","45.90","25.38"
"30/10/2016 20:00 - 30/10/2016 21:00","MBA|NO1","FCR","45.70","","45.70","25.37"
"30/10/2016 21:00 - 30/10/2016 22:00","MBA|NO1","FCR","39.90","2.09","39.90",""
"30/10/2016 22:00 - 30/10/2016 23:00","MBA|NO1","FCR","42.80","2.23","42.80",""
"30/10/2016 23:00 - 31/10/2016 00:00","MBA|NO1","FCR","42.90","","42.90","14.48"
"31/10/2016 00:00 - 31/10/2016 01:00","MBA|NO1","FCR","37.10","","37.10","5.96"
"31/10/2016 01:00 - 31/10/2016 02:00","MBA|NO1","FCR","37.40","22.85","37.40",""
"31/10/2016 02:00 - 31/10/2016 03:00","MBA|NO1","FCR","41.50","13.46","41.50",""
"31/10/2016 03:00 - 31/10/2016 04:00","MBA|NO1","FCR","40.90","","40.90","6.73"
"31/10/2016 04:00 - 31/10/2016 05:00","MBA|NO1","FCR","40.50","","40.50","4.49"
"31/10/2016 05:00 - 31/10/2016 06:00","MBA|NO1","FCR","39.80","1.07","39.80",""
"31/10/2016 06:00 - 31/10/2016 07:00","MBA|NO1","FCR","43.60","","43.60","1.12"
"31/10/2016 07:00 - 31/10/2016 08:00","MBA|NO1","FCR","46.30","","46.30","16.18"
"31/10/2016 08:00 - 31/10/2016 09:00","MBA|NO1","FCR","43.20","","43.20","19.16"
"31/10/2016 09:00 - 31/10/2016 10:00","MBA|NO1","FCR","42.30","0.00","42.30",""
"31/10/2016 10:00 - 31/10/2016 11:00","MBA|NO1","FCR","42.20","2.21","42.20",""
"31/10/2016 11:00 - 31/10/2016 12:00","MBA|NO1","FCR","47.40","4.90","47.40",""
"31/10/2016 12:00 - 31/10/2016 13:00","MBA|NO1","FCR","44.10","2.38","44.10",""
"31/10/2016 13:00 - 31/10/2016 14:00","MBA|NO1","FCR","40.50","2.15","40.50",""
"31/10/2016 14:00 - 31/10/2016 15:00","MBA|NO1","FCR","43.10","","43.10","2.38"
"31/10/2016 15:00 - 31/10/2016 16:00","MBA|NO1","FCR","43.30","25.45","43.30",""
"31/10/2016 16:00 - 31/10/2016 17:00","MBA|NO1","FCR","43.70","15.75","43.70",""
"31/10/2016 17:00 - 31/10/2016 18:00","MBA|NO1","FCR","42.30","","42.30","1.17"
"31/10/2016 18:00 - 31/10/2016 19:00","MBA|NO1","FCR","42.60","","42.60","23.44"
"31/10/2016 19:00 - 31/10/2016 20:00","MBA|NO1","FCR","40.40","3.34","40.40",""
"31/10/2016 20:00 - 31/10/2016 21:00","MBA|NO1","FCR","44.50","","44.50","21.84"
"31/10/2016 21:00 - 31/10/2016 22:00","MBA|NO1","FCR","44.50","5.75","44.50",""
"31/10/2016 22:00 - 31/10/2016 23:00","MBA|NO1","FCR","35.50","","35.50","17.85"
"31/10/2016 23:00 - 01/11/2016 00:00","MBA|NO1","FCR","35.70","2.99","35.70",""
"01/11/2016 00:00 - 01/11/2016 01:00","MBA|NO1","FCR","45.90","","45.90","5.78"
"01/11/2016 01:00 - 01/11/2016 02:00","MBA|NO1","FCR","46.20","16.18","46.20",""
"01/11/2016 02:00 - 01/11/2016 03:00","MBA|NO1","FCR","46.00","19.65","46.00",""
"01/11/2016 03:00 - 01/11/2016 04:00","MBA|NO1","FCR","47.20","28.91","47.20",""
"01/11/2016 04:00 - 01/11/2016 05:00","MBA|NO1","FCR","46.90","14.39","46.90",""
"01/11/2016 05:00 - 01/11/2016 06:00","MBA|NO1","FCR","46.20","3.47","46.20",""
"01/11/2016 06:00 - 01/11/2016 07:00","MBA|NO1","FCR","46.00","","46.00","2.39"
"01/11/2016 07:00 - 01/11/2016 08:00","MBA|NO1","FCR","46.90","2.58","46.90",""
"01/11/2016 08:00 - 01/11/2016 09:00","MBA|NO1","FCR","47.20","","47.20","17.06"
"01/11/2016 09:00 - 01/11/2016 10:00","MBA|NO1","FCR","46.00","","46.00","12.82"
"01/11/2016 10:00 - 01/11/2016 11:00","MBA|NO1","FCR","46.90","1.25","46.90",""
"01/11/2016 11:00 - 01/11/2016 12:00","MBA|NO1","FCR","46.90","18.43","46.90",""
"01/11/2016 12:00 - 01/11/2016 13:00","MBA|NO1","FCR","45.90","12.54","45.90",""
"01/11/2016 13:00 - 01/11/2016 14:00","MBA|NO1","FCR","46.20","18.80","46.20",""
"01/11/2016 14:00 - 01/11/2016 15:00","MBA|NO1","FCR","45.90","","45.90","4.88"
"01/11/2016 15:00 - 01/11/2016 16:00","MBA|NO1","FCR","46.20","11.12","46.20",""
"01/11/2016 16:00 - 01/11/2016 17:00","MBA|NO1","FCR","47.00","7.52","47.00",""
"01/11/2016 17:00 - 01/11/2016 18:00","MBA|NO1","FCR","46.20","","46.20","2.36"
"01/11/2016 18:00 - 01/11/2016 19:00","MBA|NO1","FCR","45.90","","45.90","1.18"
"01/11/2016 19:00 - 01/11/2016 20:00","MBA|NO1","FCR","46.10","0.00","46.10",""
"01/11/2016 20:00 - 01/11/2016 21:00","MBA|NO1","FCR","46.00","","46.00","4.81"
"01/11/2016 21:00 - 01/11/2016 22:00","MBA|NO1","FCR","46.00","4.72","46.00",""
"01/11/2016 22:00 - 01/11/2016 23:00","MBA|NO1","FCR","47.10","","47.10","8.35"
"01/11/2016 23:00 - 02/11/2016 00:00","MBA|NO1","FCR","47.20","","47.20","13.88"
"02/11/2016 00:00 - 02/11/2016 01:00","MBA|NO1","FCR","41.30","5.01","41.30",""
"02/11/2016 01:00 - 02/11/2016 02:00","MBA|NO1","FCR","41.60","","41.60","11.01"
"02/11/2016 02:00 - 02/11/2016 03:00","MBA|NO1","FCR","41.40","0.00","41.40",""
"02/11/2016 03:00 - 02/11/2016 04:00","MBA|NO1","FCR","41.30","","41.30","5.01"
"02/11/2016 04:00 - 02/11/2016 05:00","MBA|NO1","FCR","41.60","0.00","41.60",""
"02/11/2016 05:00 - 02/11/2016 06:00","MBA|NO1","FCR","44.40","","44.40","5.43"
"02/11/2016 06:00 - 02/11/2016 07:00","MBA|NO1","FCR","45.60","14.71","45.60",""
"02/11/2016 07:00 - 02/11/2016 08:00","MBA|NO1","FCR","51.30","6.43","51.30",""
"02/11/2016 08:00 - 02/11/2016 09:00","MBA|NO1","FCR","50.60","13.87","50.60",""
"02/11/2016 09:00 - 02/11/2016 10:00","MBA|NO1","FCR","51.40","6.43","51.40",""
"02/11/2016 10:00 - 02/11/2016 11:00","MBA|NO1","FCR","50.30","","50.30","23.96"
"02/11/2016 11:00 - 02/11/2016 12:00","MBA|NO1","FCR","49.60","","49.60","12.14"
"02/11/2016 12:00 - 02/11/2016 13:00","MBA|NO1","FCR","49.40","16.07","49.40",""
"02/11/2016 13:00 - 02/11/2016 14:00","MBA|NO1","FCR","49.60","3.71","49.60",""
"02/11/2016 14:00 - 02/11/2016 15:00","MBA|NO1","FCR","49.30","","49.30","9.89"
"02/11/2016 15:00 - 02/11/2016 16:00","MBA|NO1","FCR","49.50","10.13","49.50",""
"02/11/2016 16:00 - 02/11/2016 17:00","MBA|NO1","FCR","53.60","14.97","53.60",""
"02/11/2016 17:00 - 02/11/2016 18:00","MBA|NO1","FCR","52.90","5.41","52.90",""
"02/11/2016 18:00 - 02/11/2016 19:00","MBA|NO1","FCR","53.20","","53.20","12.50"
"02/11/2016 19:00 - 02/11/2016 20:00","MBA|NO1","FCR","52.00","10.71","52.00",""
"02/11/2016 20:00 - 02/11/2016 21:00","MBA|NO1","FCR","51.20","14.31","51.20",""
"02/11/2016 21:00 - 02/11/2016 22:00","MBA|NO1","FCR","44.90","13.57","44.90",""
"02/11/2016 22:00 - 02/11/2016 23:00","MBA|NO1","FCR","51.10","","51.10","13.90"
"02/11/2016 23:00 - 03/11/2016 00:00","MBA|NO1","FCR","51.00","","51.00","25.28"
"03/11/2016 00:00 - 03/11/2016 01:00","MBA|NO1","FCR","49.90","1.23","49.90",""
"03/11/2016 01:00 - 03/11/2016 02:00","MBA|NO1","FCR","50.20","18.92","50.20",""
"03/11/2016 02:00 - 03/11/2016 03:00","MBA|NO1","FCR","50.00","13.68","50.00",""
"03/11/2016 03:00 - 03/11/2016 04:00","MBA|NO1","FCR","51.20","23.06","51.20",""
"03/11/2016 04:00 - 03/11/2016 05:00","MBA|NO1","FCR","46.90","2.33","46.90",""
"03/11/2016 05:00 - 03/11/2016 06:00","MBA|NO1","FCR","45.10","9.05","45.10",""
"03/11/2016 06:00 - 03/11/2016 07:00","MBA|NO1","FCR","47.00","12.01","47.00",""
"03/11/2016 07:00 - 03/11/2016 08:00","MBA|NO1","FCR","47.00","0.00","47.00",""
"03/11/2016 08:00 - 03/11/2016 09:00","MBA|NO1","FCR","47.10","","47.10","23.24"
"03/11/2016 09:00 - 03/11/2016 10:00","MBA|NO1","FCR","47.20","7.34","47.20",""
"03/11/2016 10:00 - 03/11/2016 11:00","MBA|NO1","FCR","46.90","","46.90","14.29"
"03/11/2016 11:00 - 03/11/2016 12:00","MBA|NO1","FCR","52.20","9.32","52.20",""
"03/11/2016 12:00 - 03/11/2016 13:00","MBA|NO1","FCR","52.00","18.63","52.00",""
"03/11/2016 13:00 - 03/11/2016 14:00","MBA|NO1","FCR","52.20","19.97","52.20",""
"03/11/2016 14:00 - 03/11/2016 15:00","MBA|NO1","FCR","53.90","","53.90","1.35"
"03/11/2016 15:00 - 03/11/2016 16:00","MBA|NO1","FCR","51.10","24.15","51.10",""
"03/11/2016 16:00 - 03/11/2016 17:00","MBA|NO1","FCR","51.00","0.00","51.00",""
"03/11/2016 17:00 - 03/11/2016 18:00","MBA|NO1","FCR","53.00","","53.00","17.17"
"03/11/2016 18:00 - 03/11/2016 19:00","MBA|NO1","FCR","53.10","","53.10","10.57"
"03/11/2016 19:00 - 03/11/2016 20:00","MBA|NO1","FCR","52.20","2.63","52.20",""
"03/11/2016 20:00 - 03/11/2016 21:00","MBA|NO1","FCR","54.90","","54.90","4.14"
"03/11/2016 21:00 - 03/11/2016 22:00","MBA|NO1","FCR","51.30","7.70","51.30",""
"03/11/2016 22:00 - 03/11/2016 23:00","MBA|NO1","FCR","49.90","","49.90","23.68"
"03/11/2016 23:00 - 04/11/2016 00:00","MBA|NO1","FCR","53.10","","53.10","15.55"
"04/11/2016 00:00 - 04/11/2016 01:00","MBA|NO1","FCR","45.90","1.15","45.90",""
"04/11/2016 01:00 - 04/11/2016 02:00","MBA|NO1","FCR","45.20","7.85","45.20",""
"04/11/2016 02:00 - 04/11/2016 03:00","MBA|NO1","FCR","46.00","20.17","46.00",""
"04/11/2016 03:00 - 04/11/2016 04:00","MBA|NO1","FCR","46.20","17.94","46.20",""
"04/11/2016 04:00 - 04/11/2016 05:00","MBA|NO1","FCR","45.90","20.18","45.90",""
"04/11/2016 05:00 - 04/11/2016 06:00","MBA|NO1","FCR","46.10","2.24","46.10",""
"04/11/2016 06:00 - 04/11/2016 07:00","MBA|NO1","FCR","49.00","","49.00","5.86"
"04/11/2016 07:00 - 04/11/2016 08:00","MBA|NO1","FCR","52.00","1.25","52.00",""
"04/11/2016 08:00 - 04/11/2016 09:00","MBA|NO1","FCR","52.10","","52.10","18.72"
"04/11/2016 09:00 - 04/11/2016 10:00","MBA|NO1","FCR","52.20","","52.20","17.48"
"04/11/2016 10:00 - 04/11/2016 11:00","MBA|NO1","FCR","51.90","","51.90","2.50"
"04/11/2016 11:00 - 04/11/2016 12:00","MBA|NO1","FCR","52.30","18.73","52.30",""
"04/11/2016 12:00 - 04/11/2016 13:00","MBA|NO1","FCR","51.90","","51.90","25.53"
"04/11/2016 13:00 - 04/11/2016 14:00","MBA|NO1","FCR","52.10","","52.10","26.32"
"04/11/2016 14:00 - 04/11/2016 15:00","MBA|NO1","FCR","52.10","","52.10","5.01"
"04/11/2016 15:00 - 04/11/2016 16:00","MBA|NO1","FCR","51.90","5.02","51.90",""
"04/11/2016 16:00 - 04/11/2016 17:00","MBA|NO1","FCR","53.10","","53.10","1.27"
"04/11/2016 17:00 - 04/11/2016 18:00","MBA|NO1","FCR","52.90","","52.90","16.46"
"04/11/2016 18:00 - 04/11/2016 19:00","MBA|NO1","FCR","53.20","","53.20","10.13"
"04/11/2016 19:00 - 04/11/2016 20:00","MBA|NO1","FCR","53.00","","53.00","3.80"
"04/11/2016 20:00 - 04/11/2016 21:00","MBA|NO1","FCR","49.10","","49.10","25.98"
"04/11/2016 21:00 - 04/11/2016 22:00","MBA|NO1","FCR","49.00","0.00","49.00",""
"04/11/2016 22:00 - 04/11/2016 23:00","MBA|NO1","FCR","49.50","1.18","49.50",""
"04/11/2016 23:00 - 05/11/2016 00:00","MBA|NO1","FCR","47.30","","47.30","17.23"
"05/11/2016 00:00 - 05/11/2016 01:00","MBA|NO1","FCR","45.30","2.25","45.30",""
"05/11/2016 01:00 - 05/11/2016 02:00","MBA|NO1","FCR","44.60","","44.60","2.20"
"05/11/2016 02:00 - 05/11/2016 03:00","MBA|NO1","FCR","44.40","","44.40","14.31"
"05/11/2016 03:00 - 05/11/2016 04:00","MBA|NO1","FCR","44.60","","44.60","13.22"
"05/11/2016 04:00 - 05/11/2016 05:00","MBA|NO1","FCR","44.30","","44.30","16.52"
"05/11/2016 05:00 - 05/11/2016 06:00","MBA|NO1","FCR","44.30","","44.30","9.91"
"05/11/2016 06:00 - 05/11/2016 07:00","MBA|NO1","FCR","44.60","","44.60","8.79"
"05/11/2016 07:00 - 05/11/2016 08:00","MBA|NO1","FCR","44.40","9.88","44.40",""
"05/11/2016 08:00 - 05/11/2016 09:00","MBA|NO1","FCR","47.60","14.21","47.60",""
"05/11/2016 09:00 - 05/11/2016 10:00","MBA|NO1","FCR","47.30","24.85","47.30",""
"05/11/2016 10:00 - 05/11/2016 11:00","MBA|NO1","FCR","48.50","5.96","48.50",""
"05/11/2016 11:00 - 05/11/2016 12:00","MBA|NO1","FCR","48.40","","48.40","21.44"
"05/11/2016 12:00 - 05/11/2016 13:00","MBA|NO1","FCR","47.30","","47.30","10.56"
"05/11/2016 13:00 - 05/11/2016 14:00","MBA|NO1","FCR","47.30","21.13","47.30",""
"05/11/2016 14:00 - 05/11/2016 15:00","MBA|NO1","FCR","47.60","","47.60","14.08"
"05/11/2016 15:00 - 05/11/2016 16:00","MBA|NO1","FCR","47.30","","47.30","1.17"
"05/11/2016 16:00 - 05/11/2016 17:00","MBA|NO1","FCR","47.60","30.51","47.60",""
"05/11/2016 17:00 - 05/11/2016 18:00","MBA|NO1","FCR","49.40","3.69","49.40",""
"05/11/2016 18:00 - 05/11/2016 19:00","MBA|NO1","FCR","49.30","","49.30","15.97"
"05/11/2016 19:00 - 05/11/2016 20:00","MBA|NO1","FCR","46.60","","46.60","1.14"
"05/11/2016 20:00 - 05/11/2016 21:00","MBA|NO1","FCR","45.40","","45.40","21.39"
"05/11/2016 21:00 - 05/11/2016 22:00","MBA|NO1","FCR","44.60","10.89","44.60",""
"05/11/2016 22:00 - 05/11/2016 23:00","MBA|NO1","FCR","44.30","6.53","44.30",""
"05/11/2016 23:00 - 06/11/2016 00:00","MBA|NO1","FCR","44.50","3.27","44.50",""
"06/11/2016 00:00 - 06/11/2016 01:00","MBA|NO1","FCR","46.30","14.67","46.30",""
"06/11/2016 01:00 - 06/11/2016 02:00","MBA|NO1","FCR","46.20","9.03","46.20",""
