"ISP (CET/CEST)","Area","Reserve Type","Regulation Up - Accepted [17.1.D] (MW)","Regulation Up - Activated [17.1.E] (MWh)","Regulation Down - Accepted [17.1.D] (MW)","Regulation Down - Activated [17.1.E] (MWh)"
"08/08/2023 19:00 - 08/08/2023 20:00","MBA|NO1","FCR","23.60","0.00","23.60","0.59"
"08/08/2023 20:00 - 08/08/2023 21:00","MBA|NO1","FCR","23.60","0.00","23.60","1.77"
"08/08/2023 21:00 - 08/08/2023 22:00","MBA|NO1","FCR","24.20","0.61","24.20",""
"08/08/2023 22:00 - 08/08/2023 23:00","MBA|NO1","FCR","24.20","0.00","24.20","4.24"
"08/08/2023 23:00 - 09/08/2023 00:00","MBA|NO1","FCR","26.20","1.31","26.20",""
"09/08/2023 00:00 - 09/08/2023 01:00","MBA|NO1","FCR","25.20","0.00","25.20","3.15"
"09/08/2023 01:00 - 09/08/2023 02:00","MBA|NO1","FCR","25.20","0.00","25.20","4.41"
"09/08/2023 02:00 - 09/08/2023 03:00","MBA|NO1","FCR","26.20","0.00","26.20","4.59"
"09/08/2023 03:00 - 09/08/2023 04:00","MBA|NO1","FCR","25.20","7.56","25.20",""
"09/08/2023 04:00 - 09/08/2023 05:00","MBA|NO1","FCR","25.20","5.67","25.20",""
"09/08/2023 05:00 - 09/08/2023 06:00","MBA|NO1","FCR","24.20","3.63","24.20",""
"09/08/2023 06:00 - 09/08/2023 07:00","MBA|NO1","FCR","23.20","2.90","23.20",""
"09/08/2023 07:00 - 09/08/2023 08:00","MBA|NO1","FCR","24.20","12.10","24.20",""
"09/08/2023 08:00 - 09/08/2023 09:00","MBA|NO1","FCR","24.20","3.03","24.20",""
"09/08/2023 09:00 - 09/08/2023 10:00","MBA|NO1","FCR","24.20","0.00","24.20","2.42"
"09/08/2023 10:00 - 09/08/2023 11:00","MBA|NO1","FCR","24.20","0.00","24.20","1.82"
"09/08/2023 11:00 - 09/08/2023 12:00","MBA|NO1","FCR","25.20","0.00","25.20","6.93"
"09/08/2023 12:00 - 09/08/2023 13:00","MBA|NO1","FCR","24.20","0.00","24.20","4.84"
"09/08/2023 13:00 - 09/08/2023 14:00","MBA|NO1","FCR","23.20","5.80","23.20",""
"09/08/2023 14:00 - 09/08/2023 15:00","MBA|NO1","FCR","20.20","0.00","20.20","2.02"
"09/08/2023 15:00 - 09/08/2023 16:00","MBA|NO1","FCR","20.20","1.52","20.20",""
"09/08/2023 16:00 - 09/08/2023 17:00","MBA|NO1","FCR","19.20","0.00","19.20",""
"09/08/2023 17:00 - 09/08/2023 18:00","MBA|NO1","FCR","19.20","0.48","19.20",""
"09/08/2023 18:00 - 09/08/2023 19:00","MBA|NO1","FCR","19.00","0.00","19.00","0.48"
"09/08/2023 19:00 - 09/08/2023 20:00","MBA|NO1","FCR","19.00","1.43","19.00",""
"09/08/2023 20:00 - 09/08/2023 21:00","MBA|NO1","FCR","20.00","0.00","20.00","1.00"
"09/08/2023 21:00 - 09/08/2023 22:00","MBA|NO1","FCR","19.00","0.00","19.00","2.38"
"09/08/2023 22:00 - 09/08/2023 23:00","MBA|NO1","FCR","20.00","0.00","20.00","2.00"
"09/08/2023 23:00 - 10/08/2023 00:00","MBA|NO1","FCR","19.00","0.95","19.00",""
"10/08/2023 00:00 - 10/08/2023 01:00","MBA|NO1","FCR","19.00","2.85","19.00",""
"10/08/2023 01:00 - 10/08/2023 02:00","MBA|NO1","FCR","18.00","4.05","18.00",""
"10/08/2023 02:00 - 10/08/2023 03:00","MBA|NO1","FCR","18.00","0.00","18.00","3.15"
"10/08/2023 03:00 - 10/08/2023 04:00","MBA|NO1","FCR","18.10","0.00","18.10","4.07"
"10/08/2023 04:00 - 10/08/2023 05:00","MBA|NO1","FCR","18.10","0.00","18.10","2.26"
"10/08/2023 05:00 - 10/08/2023 06:00","MBA|NO1","FCR","18.10","0.91","18.10",""
"10/08/2023 06:00 - 10/08/2023 07:00","MBA|NO1","FCR","18.10","0.91","18.10",""
"10/08/2023 07:00 - 10/08/2023 08:00","MBA|NO1","FCR","18.00","4.05","18.00",""
"10/08/2023 08:00 - 10/08/2023 09:00","MBA|NO1","FCR","18.10","0.00","18.10","3.17"
"10/08/2023 09:00 - 10/08/2023 10:00","MBA|NO1","FCR","19.10","0.00","19.10","3.82"
"10/08/2023 10:00 - 10/08/2023 11:00","MBA|NO1","FCR","18.00","0.45","18.00",""
"10/08/2023 11:00 - 10/08/2023 12:00","MBA|NO1","FCR","19.00","0.48","19.00",""
"10/08/2023 12:00 - 10/08/2023 13:00","MBA|NO1","FCR","18.00","1.35","18.00",""
"10/08/2023 13:00 - 10/08/2023 14:00","MBA|NO1","FCR","19.00","0.00","19.00","7.13"
"10/08/2023 14:00 - 10/08/2023 15:00","MBA|NO1","FCR","18.00","0.00","18.00","3.60"
"10/08/2023 15:00 - 10/08/2023 16:00","MBA|NO1","FCR","20.00","0.00","20.00","7.50"
"10/08/2023 16:00 - 10/08/2023 17:00","MBA|NO1","FCR","18.00","5.40","18.00",""
"10/08/2023 17:00 - 10/08/2023 18:00","MBA|NO1","FCR","19.00","4.75","19.00",""
"10/08/2023 18:00 - 10/08/2023 19:00","MBA|NO1","FCR","19.00","5.23","19.00",""
"10/08/2023 19:00 - 10/08/2023 20:00","MBA|NO1","FCR","20.00","0.00","20.00","11.50"
"10/08/2023 20:00 - 10/08/2023 21:00","MBA|NO1","FCR","20.00","1.00","20.00",""
"10/08/2023 21:00 - 10/08/2023 22:00","MBA|NO1","FCR","20.00","4.50","20.00",""
"10/08/2023 22:00 - 10/08/2023 23:00","MBA|NO1","FCR","20.00","0.00","20.00","1.50"
"10/08/2023 23:00 - 11/08/2023 00:00","MBA|NO1","FCR","20.00","0.00","20.00","1.00"
"11/08/2023 00:00 - 11/08/2023 01:00","MBA|NO1","FCR","21.00","1.05","21.00",""
"11/08/2023 01:00 - 11/08/2023 02:00","MBA|NO1","FCR","20.00","0.00","20.00","7.00"
"11/08/2023 02:00 - 11/08/2023 03:00","MBA|NO1","FCR","21.00","0.00","21.00","7.88"
"11/08/2023 03:00 - 11/08/2023 04:00","MBA|NO1","FCR","20.00","4.50","20.00",""
"11/08/2023 04:00 - 11/08/2023 05:00","MBA|NO1","FCR","21.00","0.00","21.00","2.63"
"11/08/2023 05:00 - 11/08/2023 06:00","MBA|NO1","FCR","21.00","0.00","21.00","2.63"
"11/08/2023 06:00 - 11/08/2023 07:00","MBA|NO1","FCR","21.00","4.73","21.00",""
"11/08/2023 07:00 - 11/08/2023 08:00","MBA|NO1","FCR","21.00","3.15","21.00",""
"11/08/2023 08:00 - 11/08/2023 09:00","MBA|NO1","FCR","21.00","1.58","21.00",""
"11/08/2023 09:00 - 11/08/2023 10:00","MBA|NO1","FCR","21.00","0.00","21.00","1.05"
"11/08/2023 10:00 - 11/08/2023 11:00","MBA|NO1","FCR","22.00","0.00","22.00","1.65"
"11/08/2023 11:00 - 11/08/2023 12:00","MBA|NO1","FCR","22.00","1.10","22.00",""
"11/08/2023 12:00 - 11/08/2023 13:00","MBA|NO1","FCR","21.00","0.00","21.00","3.68"
"11/08/2023 13:00 - 11/08/2023 14:00","MBA|NO1","FCR","19.10","0.00","19.10","4.30"
"11/08/2023 14:00 - 11/08/2023 15:00","MBA|NO1","FCR","20.00","4.00","20.00",""
"11/08/2023 15:00 - 11/08/2023 16:00","MBA|NO1","FCR","22.00","3.30","22.00",""
"11/08/2023 16:00 - 11/08/2023 17:00","MBA|NO1","FCR","22.00","3.30","22.00",""
"11/08/2023 17:00 - 11/08/2023 18:00","MBA|NO1","FCR","21.00","3.15","21.00",""
"11/08/2023 18:00 - 11/08/2023 19:00","MBA|NO1","FCR","21.00","0.00","21.00","1.58"
"11/08/2023 19:00 - 11/08/2023 20:00","MBA|NO1","FCR","22.00","0.00","22.00","5.50"
"11/08/2023 20:00 - 11/08/2023 21:00","MBA|NO1","FCR","20.00","0.00","20.00","5.50"
"11/08/2023 21:00 - 11/08/2023 22:00","MBA|NO1","FCR","21.10","2.64","21.10",""
"11/08/2023 22:00 - 11/08/2023 23:00","MBA|NO1","FCR","21.10","0.53","21.10",""
"11/08/2023 23:00 - 12/08/2023 00:00","MBA|NO1","FCR","21.10","2.64","21.10",""
"12/08/2023 00:00 - 12/08/2023 01:00","MBA|NO1","FCR","23.30","2.33","23.30",""
"12/08/2023 01:00 - 12/08/2023 02:00","MBA|NO1","FCR","23.30","0.00","23.30","8.74"
"12/08/2023 02:00 - 12/08/2023 03:00","MBA|NO1","FCR","23.30","0.00","23.30","6.41"
"12/08/2023 03:00 - 12/08/2023 04:00","MBA|NO1","FCR","23.30","8.16","23.30",""
"12/08/2023 04:00 - 12/08/2023 05:00","MBA|NO1","FCR","23.30","9.90","23.30",""
"12/08/2023 05:00 - 12/08/2023 06:00","MBA|NO1","FCR","23.30","0.58","23.30",""
"12/08/2023 06:00 - 12/08/2023 07:00","MBA|NO1","FCR","23.30","0.00","23.30","0.58"
"12/08/2023 07:00 - 12/08/2023 08:00","MBA|NO1","FCR","23.30","2.33","23.30",""
"12/08/2023 08:00 - 12/08/2023 09:00","MBA|NO1","FCR","23.30","0.00","23.30","1.17"
"12/08/2023 09:00 - 12/08/2023 10:00","MBA|NO1","FCR","22.20","2.22","22.20",""
"12/08/2023 10:00 - 12/08/2023 11:00","MBA|NO1","FCR","23.20","1.16","23.20",""
"12/08/2023 11:00 - 12/08/2023 12:00","MBA|NO1","FCR","23.20","0.00","23.20","0.58"
"12/08/2023 12:00 - 12/08/2023 13:00","MBA|NO1","FCR","23.20","1.74","23.20",""
"12/08/2023 13:00 - 12/08/2023 14:00","MBA|NO1","FCR","22.20","2.22","22.20",""
"12/08/2023 14:00 - 12/08/2023 15:00","MBA|NO1","FCR","22.20","0.00","22.20",""
"12/08/2023 15:00 - 12/08/2023 16:00","MBA|NO1","FCR","23.20","2.90","23.20",""
"12/08/2023 16:00 - 12/08/2023 17:00","MBA|NO1","FCR","23.20","0.00","23.20",""
"12/08/2023 17:00 - 12/08/2023 18:00","MBA|NO1","FCR","23.20","0.00","23.20",""
"12/08/2023 18:00 - 12/08/2023 19:00","MBA|NO1","FCR","22.20","0.00","22.20","3.33"
"12/08/2023 19:00 - 12/08/2023 20:00","MBA|NO1","FCR","22.20","0.00","22.20","2.22"
"12/08/2023 20:00 - 12/08/2023 21:00","MBA|NO1","FCR","23.20","0.00","23.20","9.28"
"12/08/2023 21:00 - 12/08/2023 22:00","MBA|NO1","FCR","22.20","0.00","22.20",""
"12/08/2023 22:00 - 12/08/2023 23:00","MBA|NO1","FCR","23.20","0.00","23.20","5.22"
"12/08/2023 23:00 - 13/08/2023 00:00","MBA|NO1","FCR","23.20","0.00","23.20","2.90"
"13/08/2023 00:00 - 13/08/2023 01:00","MBA|NO1","FCR","22.00","6.05","22.00",""
"13/08/2023 01:00 - 13/08/2023 02:00","MBA|NO1","FCR","22.00","11.00","22.00",""
"13/08/2023 02:00 - 13/08/2023 03:00","MBA|NO1","FCR","23.00","10.93","23.00",""
"13/08/2023 03:00 - 13/08/2023 04:00","MBA|NO1","FCR","22.00","7.70","22.00",""
"13/08/2023 04:00 - 13/08/2023 05:00","MBA|NO1","FCR","23.00","0.00","23.00","8.63"
"13/08/2023 05:00 - 13/08/2023 06:00","MBA|NO1","FCR","23.00","0.00","23.00","6.33"
"13/08/2023 06:00 - 13/08/2023 07:00","MBA|NO1","FCR","23.00","0.00","23.00","5.75"
"13/08/2023 07:00 - 13/08/2023 08:00","MBA|NO1","FCR","22.00","1.10","22.00",""
"13/08/2023 08:00 - 13/08/2023 09:00","MBA|NO1","FCR","22.00","3.30","22.00",""
"13/08/2023 09:00 - 13/08/2023 10:00","MBA|NO1","FCR","22.00","0.00","22.00","2.20"
"13/08/2023 10:00 - 13/08/2023 11:00","MBA|NO1","FCR","23.00","0.58","23.00",""
"13/08/2023 11:00 - 13/08/2023 12:00","MBA|NO1","FCR","23.00","0.00","23.00","3.45"
"13/08/2023 12:00 - 13/08/2023 13:00","MBA|NO1","FCR","23.00","0.00","23.00","0.58"
"13/08/2023 13:00 - 13/08/2023 14:00","MBA|NO1","FCR","23.00","1.15","23.00",""
"13/08/2023 14:00 - 13/08/2023 15:00","MBA|NO1","FCR","23.00","0.00","23.00","2.88"
"13/08/2023 15:00 - 13/08/2023 16:00","MBA|NO1","FCR","24.00","0.00","24.00","3.00"
"13/08/2023 16:00 - 13/08/2023 17:00","MBA|NO1","FCR","24.00","2.40","24.00",""
"13/08/2023 17:00 - 13/08/2023 18:00","MBA|NO1","FCR","24.00","6.00","24.00",""
"13/08/2023 18:00 - 13/08/2023 19:00","MBA|NO1","FCR","24.00","1.80","24.00",""
"13/08/2023 19:00 - 13/08/2023 20:00","MBA|NO1","FCR","25.00","1.25","25.00",""
"13/08/2023 20:00 - 13/08/2023 21:00","MBA|NO1","FCR","24.00","0.00","24.00","3.60"
"13/08/2023 21:00 - 13/08/2023 22:00","MBA|NO1","FCR","24.00","1.80","24.00",""
"13/08/2023 22:00 - 13/08/2023 23:00","MBA|NO1","FCR","24.00","0.00","24.00","9.00"
"13/08/2023 23:00 - 14/08/2023 00:00","MBA|NO1","FCR","25.00","0.00","25.00","8.13"
"14/08/2023 00:00 - 14/08/2023 01:00","MBA|NO1","FCR","24.00","1.80","24.00",""
"14/08/2023 01:00 - 14/08/2023 02:00","MBA|NO1","FCR","23.00","2.88","23.00",""
"14/08/2023 02:00 - 14/08/2023 03:00","MBA|NO1","FCR","24.00","0.00","24.00","5.40"
"14/08/2023 03:00 - 14/08/2023 04:00","MBA|NO1","FCR","23.00","0.00","23.00","2.88"
"14/08/2023 04:00 - 14/08/2023 05:00","MBA|NO1","FCR","24.00","0.00","24.00","0.60"
"14/08/2023 05:00 - 14/08/2023 06:00","MBA|NO1","FCR","24.00","2.40","24.00",""
"14/08/2023 06:00 - 14/08/2023 07:00","MBA|NO1","FCR","24.00","7.20","24.00",""
"14/08/2023 07:00 - 14/08/2023 08:00","MBA|NO1","FCR","24.00","9.60","24.00",""
"14/08/2023 08:00 - 14/08/2023 09:00","MBA|NO1","FCR","24.00","0.60","24.00",""
"14/08/2023 09:00 - 14/08/2023 10:00","MBA|NO1","FCR","24.00","0.00","24.00","4.20"
"14/08/2023 10:00 - 14/08/2023 11:00","MBA|NO1","FCR","26.00","0.00","26.00","3.25"
"14/08/2023 11:00 - 14/08/2023 12:00","MBA|NO1","FCR","26.00","0.00","26.00","3.90"
"14/08/2023 12:00 - 14/08/2023 13:00","MBA|NO1","FCR","26.00","2.60","26.00",""
"14/08/2023 13:00 - 14/08/2023 14:00","MBA|NO1","FCR","26.00","1.95","26.00",""
"14/08/2023 14:00 - 14/08/2023 15:00","MBA|NO1","FCR","26.00","5.20","26.00",""
"14/08/2023 15:00 - 14/08/2023 16:00","MBA|NO1","FCR","26.00","9.10","26.00",""
"14/08/2023 16:00 - 14/08/2023 17:00","MBA|NO1","FCR","25.00","0.00","25.00","3.13"
"14/08/2023 17:00 - 14/08/2023 18:00","MBA|NO1","FCR","26.00","3.25","26.00",""
"14/08/2023 18:00 - 14/08/2023 19:00","MBA|NO1","FCR","25.00","0.00","25.00","0.63"
"14/08/2023 19:00 - 14/08/2023 20:00","MBA|NO1","FCR","26.00","0.00","26.00","7.15"
"14/08/2023 20:00 - 14/08/2023 21:00","MBA|NO1","FCR","26.00","0.00","26.00","5.85"
"14/08/2023 21:00 - 14/08/2023 22:00","MBA|NO1","FCR","26.00","0.00","26.00","0.65"
"14/08/2023 22:00 - 14/08/2023 23:00","MBA|NO1","FCR","26.00","0.00","26.00","16.90"
"14/08/2023 23:00 - 15/08/2023 00:00","MBA|NO1","FCR","26.00","4.55","26.00",""
"15/08/2023 00:00 - 15/08/2023 01:00","MBA|NO1","FCR","26.00","5.20","26.00",""
"15/08/2023 01:00 - 15/08/2023 02:00","MBA|NO1","FCR","26.00","0.00","26.00","3.90"
"15/08/2023 02:00 - 15/08/2023 03:00","MBA|NO1","FCR","27.00","2.03","27.00",""
"15/08/2023 03:00 - 15/08/2023 04:00","MBA|NO1","FCR","26.00","0.00","26.00","2.60"
"15/08/2023 04:00 - 15/08/2023 05:00","MBA|NO1","FCR","26.00","7.15","26.00",""
"15/08/2023 05:00 - 15/08/2023 06:00","MBA|NO1","FCR","26.00","1.95","26.00",""
"15/08/2023 06:00 - 15/08/2023 07:00","MBA|NO1","FCR","27.00","2.70","27.00",""
"15/08/2023 07:00 - 15/08/2023 08:00","MBA|NO1","FCR","25.00","0.00","25.00","2.50"
"15/08/2023 08:00 - 15/08/2023 09:00","MBA|NO1","FCR","26.00","0.00","26.00","10.40"
"15/08/2023 09:00 - 15/08/2023 10:00","MBA|NO1","FCR","25.00","0.00","25.00","13.13"
"15/08/2023 10:00 - 15/08/2023 11:00","MBA|NO1","FCR","25.00","3.75","25.00",""
"15/08/2023 11:00 - 15/08/2023 12:00","MBA|NO1","FCR","27.00","4.73","27.00",""
"15/08/2023 12:00 - 15/08/2023 13:00","MBA|NO1","FCR","26.00","4.55","26.00",""
"15/08/2023 13:00 - 15/08/2023 14:00","MBA|NO1","FCR","24.00","6.00","24.00",""
"15/08/2023 14:00 - 15/08/2023 15:00","MBA|NO1","FCR","20.00","0.00","20.00",""
"15/08/2023 15:00 - 15/08/2023 16:00","MBA|NO1","FCR","23.00","2.30","23.00",""
"15/08/2023 16:00 - 15/08/2023 17:00","MBA|NO1","FCR","22.00","4.40","22.00",""
"15/08/2023 17:00 - 15/08/2023 18:00","MBA|NO1","FCR","23.00","4.60","23.00",""
"15/08/2023 18:00 - 15/08/2023 19:00","MBA|NO1","FCR","23.00","0.00","23.00","2.30"
"15/08/2023 19:00 - 15/08/2023 20:00","MBA|NO1","FCR","22.00","0.00","22.00","0.55"
"15/08/2023 20:00 - 15/08/2023 21:00","MBA|NO1","FCR","23.00","0.58","23.00",""
"15/08/2023 21:00 - 15/08/2023 22:00","MBA|NO1","FCR","22.00","0.00","22.00","1.65"
"15/08/2023 22:00 - 15/08/2023 23:00","MBA|NO1","FCR","24.00","0.00","24.00","9.60"
"15/08/2023 23:00 - 16/08/2023 00:00","MBA|NO1","FCR","23.00","0.00","23.00","14.38"
"16/08/2023 00:00 - 16/08/2023 01:00","MBA|NO1","FCR","26.00","0.00","26.00","6.50"
"16/08/2023 01:00 - 16/08/2023 02:00","MBA|NO1","FCR","26.00","0.00","26.00","3.25"
"16/08/2023 02:00 - 16/08/2023 03:00","MBA|NO1","FCR","27.00","0.00","27.00","3.38"
"16/08/2023 03:00 - 16/08/2023 04:00","MBA|NO1","FCR","26.00","0.00","26.00","3.90"
"16/08/2023 04:00 - 16/08/2023 05:00","MBA|NO1","FCR","26.00","0.65","26.00",""
"16/08/2023 05:00 - 16/08/2023 06:00","MBA|NO1","FCR","26.00","4.55","26.00",""
"16/08/2023 06:00 - 16/08/2023 07:00","MBA|NO1","FCR","27.00","8.10","27.00",""
"16/08/2023 07:00 - 16/08/2023 08:00","MBA|NO1","FCR","21.00","7.35","21.00",""
"16/08/2023 08:00 - 16/08/2023 09:00","MBA|NO1","FCR","22.00","5.50","22.00",""
"16/08/2023 09:00 - 16/08/2023 10:00","MBA|NO1","FCR","23.00","2.88","23.00",""
"16/08/2023 10:00 - 16/08/2023 11:00","MBA|NO1","FCR","29.00","0.00","29.00","0.73"
"16/08/2023 11:00 - 16/08/2023 12:00","MBA|NO1","FCR","28.00","9.10","28.00",""
"16/08/2023 12:00 - 16/08/2023 13:00","MBA|NO1","FCR","28.00","3.50","28.00",""
"16/08/2023 13:00 - 16/08/2023 14:00","MBA|NO1","FCR","28.00","0.00","28.00","0.70"
"16/08/2023 14:00 - 16/08/2023 15:00","MBA|NO1","FCR","29.00","1.45","29.00",""
"16/08/2023 15:00 - 16/08/2023 16:00","MBA|NO1","FCR","28.00","2.80","28.00",""
"16/08/2023 16:00 - 16/08/2023 17:00","MBA|NO1","FCR","29.00","0.00","29.00",""
"16/08/2023 17:00 - 16/08/2023 18:00","MBA|NO1","FCR","29.00","0.00","29.00","3.63"
"16/08/2023 18:00 - 16/08/2023 19:00","MBA|NO1","FCR","28.00","2.10","28.00",""
"16/08/2023 19:00 - 16/08/2023 20:00","MBA|NO1","FCR","29.00","0.00","29.00",""
"16/08/2023 20:00 - 16/08/2023 21:00","MBA|NO1","FCR","26.00","0.00","26.00","6.50"
"16/08/2023 21:00 - 16/08/2023 22:00","MBA|NO1","FCR","27.00","0.00","27.00","3.38"
"16/08/2023 22:00 - 16/08/2023 23:00","MBA|NO1","FCR","27.00","0.00","27.00","7.43"
"16/08/2023 23:00 - 17/08/2023 00:00","MBA|NO1","FCR","27.00","0.00","27.00","6.08"
"17/08/2023 00:00 - 17/08/2023 01:00","MBA|NO1","FCR","25.00","8.13","25.00",""
"17/08/2023 01:00 - 17/08/2023 02:00","MBA|NO1","FCR","28.00","9.80","28.00",""
"17/08/2023 02:00 - 17/08/2023 03:00","MBA|NO1","FCR","27.00","0.00","27.00","1.35"
"17/08/2023 03:00 - 17/08/2023 04:00","MBA|NO1","FCR","27.00","0.00","27.00","8.10"
"17/08/2023 04:00 - 17/08/2023 05:00","MBA|NO1","FCR","26.00","0.00","26.00","7.80"
"17/08/2023 05:00 - 17/08/2023 06:00","MBA|NO1","FCR","23.00","4.60","23.00",""
"17/08/2023 06:00 - 17/08/2023 07:00","MBA|NO1","FCR","22.00","3.30","22.00",""
"17/08/2023 07:00 - 17/08/2023 08:00","MBA|NO1","FCR","21.00","13.13","21.00",""
"17/08/2023 08:00 - 17/08/2023 09:00","MBA|NO1","FCR","22.00","1.65","22.00",""
"17/08/2023 09:00 - 17/08/2023 10:00","MBA|NO1","FCR","23.00","7.48","23.00",""
"17/08/2023 10:00 - 17/08/2023 11:00","MBA|NO1","FCR","23.00","0.00","23.00","0.58"
"17/08/2023 11:00 - 17/08/2023 12:00","MBA|NO1","FCR","23.00","0.00","23.00","1.15"
"17/08/2023 12:00 - 17/08/2023 13:00","MBA|NO1","FCR","23.00","0.00","23.00","2.88"
"17/08/2023 13:00 - 17/08/2023 14:00","MBA|NO1","FCR","23.00","0.00","23.00","1.15"
"17/08/2023 14:00 - 17/08/2023 15:00","MBA|NO1","FCR","24.00","1.20","24.00",""
"17/08/2023 15:00 - 17/08/2023 16:00","MBA|NO1","FCR","24.00","1.20","24.00",""
"17/08/2023 16:00 - 17/08/2023 17:00","MBA|NO1","FCR","24.00","3.00","24.00",""
"17/08/2023 17:00 - 17/08/2023 18:00","MBA|NO1","FCR","24.00","4.20","24.00",""
"17/08/2023 18:00 - 17/08/2023 19:00","MBA|NO1","FCR","24.00","0.00","24.00","4.80"
"17/08/2023 19:00 - 17/08/2023 20:00","MBA|NO1","FCR","24.00","0.00","24.00","4.80"
"17/08/2023 20:00 - 17/08/2023 21:00","MBA|NO1","FCR","24.00","2.40","24.00",""
"17/08/2023 21:00 - 17/08/2023 22:00","MBA|NO1","FCR","24.00","0.60","24.00",""
"17/08/2023 22:00 - 17/08/2023 23:00","MBA|NO1","FCR","24.00","0.00","24.00","5.40"
"17/08/2023 23:00 - 18/08/2023 00:00","MBA|NO1","FCR","23.00","0.00","23.00",""
"18/08/2023 00:00 - 18/08/2023 01:00","MBA|NO1","FCR","22.00","6.60","22.00",""
"18/08/2023 01:00 - 18/08/2023 02:00","MBA|NO1","FCR","22.00","3.85","22.00",""
"18/08/2023 02:00 - 18/08/2023 03:00","MBA|NO1","FCR","22.00","2.75","22.00",""
"18/08/2023 03:00 - 18/08/2023 04:00","MBA|NO1","FCR","23.00","4.03","23.00",""
"18/08/2023 04:00 - 18/08/2023 05:00","MBA|NO1","FCR","22.00","0.00","22.00","7.15"
"18/08/2023 05:00 - 18/08/2023 06:00","MBA|NO1","FCR","21.00","0.00","21.00","0.53"
"18/08/2023 06:00 - 18/08/2023 07:00","MBA|NO1","FCR","21.00","0.00","21.00","0.53"
"18/08/2023 07:00 - 18/08/2023 08:00","MBA|NO1","FCR","21.00","4.73","21.00",""
"18/08/2023 08:00 - 18/08/2023 09:00","MBA|NO1","FCR","22.00","0.00","22.00","1.10"
"18/08/2023 09:00 - 18/08/2023 10:00","MBA|NO1","FCR","21.00","0.00","21.00","1.58"
"18/08/2023 10:00 - 18/08/2023 11:00","MBA|NO1","FCR","22.00","0.00","22.00","1.10"
"18/08/2023 11:00 - 18/08/2023 12:00","MBA|NO1","FCR","22.00","0.00","22.00","3.85"
"18/08/2023 12:00 - 18/08/2023 13:00","MBA|NO1","FCR","23.00","0.00","23.00","2.30"
"18/08/2023 13:00 - 18/08/2023 14:00","MBA|NO1","FCR","22.00","0.00","22.00","2.75"
"18/08/2023 14:00 - 18/08/2023 15:00","MBA|NO1","FCR","22.00","1.10","22.00",""
"18/08/2023 15:00 - 18/08/2023 16:00","MBA|NO1","FCR","23.00","1.73","23.00",""
"18/08/2023 16:00 - 18/08/2023 17:00","MBA|NO1","FCR","21.00","1.05","21.00",""
"18/08/2023 17:00 - 18/08/2023 18:00","MBA|NO1","FCR","22.00","0.00","22.00","0.55"
"18/08/2023 18:00 - 18/08/2023 19:00","MBA|NO1","FCR","22.00","0.00","22.00","2.75"
"18/08/2023 19:00 - 18/08/2023 20:00","MBA|NO1","FCR","22.00","0.00","22.00","1.10"
"18/08/2023 20:00 - 18/08/2023 21:00","MBA|NO1","FCR","21.00","0.00","21.00",""
"18/08/2023 21:00 - 18/08/2023 22:00","MBA|NO1","FCR","21.00","1.58","21.00",""
"18/08/2023 22:00 - 18/08/2023 23:00","MBA|NO1","FCR","24.00","0.00","24.00","0.60"
"18/08/2023 23:00 - 19/08/2023 00:00","MBA|NO1","FCR","23.00","1.15","23.00",""
"19/08/2023 00:00 - 19/08/2023 01:00","MBA|NO1","FCR","26.00","1.95","26.00",""
"19/08/2023 01:00 - 19/08/2023 02:00","MBA|NO1","FCR","28.00","5.60","28.00",""
"19/08/2023 02:00 - 19/08/2023 03:00","MBA|NO1","FCR","28.00","9.80","28.00",""
"19/08/2023 03:00 - 19/08/2023 04:00","MBA|NO1","FCR","28.00","0.00","28.00","3.50"
"19/08/2023 04:00 - 19/08/2023 05:00","MBA|NO1","FCR","27.00","0.00","27.00","2.70"
"19/08/2023 05:00 - 19/08/2023 06:00","MBA|NO1","FCR","22.00","0.00","22.00","0.55"
"19/08/2023 06:00 - 19/08/2023 07:00","MBA|NO1","FCR","23.00","0.00","23.00","2.88"
"19/08/2023 07:00 - 19/08/2023 08:00","MBA|NO1","FCR","26.00","0.00","26.00",""
"19/08/2023 08:00 - 19/08/2023 09:00","MBA|NO1","FCR","25.00","0.63","25.00",""
"19/08/2023 09:00 - 19/08/2023 10:00","MBA|NO1","FCR","25.00","0.63","25.00",""
"19/08/2023 10:00 - 19/08/2023 11:00","MBA|NO1","FCR","24.00","0.00","24.00","3.60"
"19/08/2023 11:00 - 19/08/2023 12:00","MBA|NO1","FCR","25.00","0.00","25.00","2.50"
"19/08/2023 12:00 - 19/08/2023 13:00","MBA|NO1","FCR","20.00","0.00","20.00","4.00"
"19/08/2023 13:00 - 19/08/2023 14:00","MBA|NO1","FCR","28.00","0.00","28.00","8.40"
"19/08/2023 14:00 - 19/08/2023 15:00","MBA|NO1","FCR","21.00","5.25","21.00",""
"19/08/2023 15:00 - 19/08/2023 16:00","MBA|NO1","FCR","22.00","4.40","22.00",""
"19/08/2023 16:00 - 19/08/2023 17:00","MBA|NO1","FCR","26.00","5.85","26.00",""
"19/08/2023 17:00 - 19/08/2023 18:00","MBA|NO1","FCR","24.00","0.00","24.00",""
"19/08/2023 18:00 - 19/08/2023 19:00","MBA|NO1","FCR","23.00","0.00","23.00","1.15"
