"ISP (CET/CEST)","Area","Reserve Type","Regulation Up - Accepted [17.1.D] (MW)","Regulation Up - Activated [17.1.E] (MWh)","Regulation Down - Accepted [17.1.D] (MW)","Regulation Down - Activated [17.1.E] (MWh)"
"03/10/2022 04:00 - 03/10/2022 05:00","MBA|NO1","FCR","32.10","4.82","32.10",""
"03/10/2022 05:00 - 03/10/2022 06:00","MBA|NO1","FCR","32.00","0.00","32.00",""
"03/10/2022 06:00 - 03/10/2022 07:00","MBA|NO1","FCR","35.10","14.92","35.10",""
"03/10/2022 07:00 - 03/10/2022 08:00","MBA|NO1","FCR","41.10","0.00","41.10","2.06"
"03/10/2022 08:00 - 03/10/2022 09:00","MBA|NO1","FCR","38.10","0.00","38.10","4.76"
"03/10/2022 09:00 - 03/10/2022 10:00","MBA|NO1","FCR","49.10","0.00","49.10","9.82"
"03/10/2022 10:00 - 03/10/2022 11:00","MBA|NO1","FCR","44.10","2.21","44.10",""
"03/10/2022 11:00 - 03/10/2022 12:00","MBA|NO1","FCR","48.10","0.00","48.10","10.82"
"03/10/2022 12:00 - 03/10/2022 13:00","MBA|NO1","FCR","46.10","0.00","46.10","9.22"
"03/10/2022 13:00 - 03/10/2022 14:00","MBA|NO1","FCR","36.10","0.00","36.10","9.03"
"03/10/2022 14:00 - 03/10/2022 15:00","MBA|NO1","FCR","38.10","0.00","38.10","0.95"
"03/10/2022 15:00 - 03/10/2022 16:00","MBA|NO1","FCR","38.10","3.81","38.10",""
"03/10/2022 16:00 - 03/10/2022 17:00","MBA|NO1","FCR","52.00","1.30","52.00",""
"03/10/2022 17:00 - 03/10/2022 18:00","MBA|NO1","FCR","43.10","5.39","43.10",""
"03/10/2022 18:00 - 03/10/2022 19:00","MBA|NO1","FCR","42.10","0.00","42.10","2.11"
"03/10/2022 19:00 - 03/10/2022 20:00","MBA|NO1","FCR","43.10","0.00","43.10","7.54"
"03/10/2022 20:00 - 03/10/2022 21:00","MBA|NO1","FCR","42.10","0.00","42.10","8.42"
"03/10/2022 21:00 - 03/10/2022 22:00","MBA|NO1","FCR","46.10","0.00","46.10","1.15"
"03/10/2022 22:00 - 03/10/2022 23:00","MBA|NO1","FCR","42.10","0.00","42.10","20.00"
"03/10/2022 23:00 - 04/10/2022 00:00","MBA|NO1","FCR","40.10","5.01","40.10",""
"04/10/2022 00:00 - 04/10/2022 01:00","MBA|NO1","FCR","32.10","16.85","32.10",""
"04/10/2022 01:00 - 04/10/2022 02:00","MBA|NO1","FCR","29.20","10.95","29.20",""
"04/10/2022 02:00 - 04/10/2022 03:00","MBA|NO1","FCR","30.20","0.00","30.20","13.59"
"04/10/2022 03:00 - 04/10/2022 04:00","MBA|NO1","FCR","28.10","0.00","28.10","6.32"
"04/10/2022 04:00 - 04/10/2022 05:00","MBA|NO1","FCR","30.20","0.00","30.20","6.80"
"04/10/2022 05:00 - 04/10/2022 06:00","MBA|NO1","FCR","29.10","1.46","29.10",""
"04/10/2022 06:00 - 04/10/2022 07:00","MBA|NO1","FCR","31.20","4.68","31.20",""
"04/10/2022 07:00 - 04/10/2022 08:00","MBA|NO1","FCR","38.20","2.87","38.20",""
"04/10/2022 08:00 - 04/10/2022 09:00","MBA|NO1","FCR","34.10","2.56","34.10",""
"04/10/2022 09:00 - 04/10/2022 10:00","MBA|NO1","FCR","34.10","3.41","34.10",""
"04/10/2022 10:00 - 04/10/2022 11:00","MBA|NO1","FCR","34.20","9.41","34.20",""
"04/10/2022 11:00 - 04/10/2022 12:00","MBA|NO1","FCR","37.50","0.94","37.50",""
"04/10/2022 12:00 - 04/10/2022 13:00","MBA|NO1","FCR","32.50","0.00","32.50","17.06"
"04/10/2022 13:00 - 04/10/2022 14:00","MBA|NO1","FCR","30.60","6.12","30.60",""
"04/10/2022 14:00 - 04/10/2022 15:00","MBA|NO1","FCR","30.20","4.53","30.20",""
"04/10/2022 15:00 - 04/10/2022 16:00","MBA|NO1","FCR","30.20","0.00","30.20","3.02"
"04/10/2022 16:00 - 04/10/2022 17:00","MBA|NO1","FCR","35.30","0.00","35.30","6.18"
"04/10/2022 17:00 - 04/10/2022 18:00","MBA|NO1","FCR","37.10","1.86","37.10",""
"04/10/2022 18:00 - 04/10/2022 19:00","MBA|NO1","FCR","35.20","0.88","35.20",""
"04/10/2022 19:00 - 04/10/2022 20:00","MBA|NO1","FCR","35.20","0.00","35.20","20.24"
"04/10/2022 20:00 - 04/10/2022 21:00","MBA|NO1","FCR","33.20","0.00","33.20","11.62"
"04/10/2022 21:00 - 04/10/2022 22:00","MBA|NO1","FCR","32.20","0.00","32.20","4.03"
"04/10/2022 22:00 - 04/10/2022 23:00","MBA|NO1","FCR","28.70","0.00","28.70","3.59"
"04/10/2022 23:00 - 05/10/2022 00:00","MBA|NO1","FCR","28.70","3.59","28.70",""
"05/10/2022 00:00 - 05/10/2022 01:00","MBA|NO1","FCR","27.60","5.52","27.60",""
"05/10/2022 01:00 - 05/10/2022 02:00","MBA|NO1","FCR","27.60","0.00","27.60","7.59"
"05/10/2022 02:00 - 05/10/2022 03:00","MBA|NO1","FCR","27.50","3.44","27.50",""
"05/10/2022 03:00 - 05/10/2022 04:00","MBA|NO1","FCR","27.70","0.00","27.70","12.47"
"05/10/2022 04:00 - 05/10/2022 05:00","MBA|NO1","FCR","27.60","0.00","27.60","1.38"
"05/10/2022 05:00 - 05/10/2022 06:00","MBA|NO1","FCR","27.50","8.25","27.50",""
"05/10/2022 06:00 - 05/10/2022 07:00","MBA|NO1","FCR","28.60","10.01","28.60",""
"05/10/2022 07:00 - 05/10/2022 08:00","MBA|NO1","FCR","31.60","3.95","31.60",""
"05/10/2022 08:00 - 05/10/2022 09:00","MBA|NO1","FCR","30.40","3.04","30.40",""
"05/10/2022 09:00 - 05/10/2022 10:00","MBA|NO1","FCR","31.70","1.59","31.70",""
"05/10/2022 10:00 - 05/10/2022 11:00","MBA|NO1","FCR","28.90","5.06","28.90",""
"05/10/2022 11:00 - 05/10/2022 12:00","MBA|NO1","FCR","26.50","11.26","26.50",""
"05/10/2022 12:00 - 05/10/2022 13:00","MBA|NO1","FCR","27.60","6.90","27.60",""
"05/10/2022 13:00 - 05/10/2022 14:00","MBA|NO1","FCR","26.60","0.00","26.60","2.00"
"05/10/2022 14:00 - 05/10/2022 15:00","MBA|NO1","FCR","26.50","1.33","26.50",""
"05/10/2022 15:00 - 05/10/2022 16:00","MBA|NO1","FCR","26.70","3.34","26.70",""
"05/10/2022 16:00 - 05/10/2022 17:00","MBA|NO1","FCR","28.60","8.58","28.60",""
"05/10/2022 17:00 - 05/10/2022 18:00","MBA|NO1","FCR","29.50","5.90","29.50",""
"05/10/2022 18:00 - 05/10/2022 19:00","MBA|NO1","FCR","28.60","7.15","28.60",""
"05/10/2022 19:00 - 05/10/2022 20:00","MBA|NO1","FCR","27.50","0.00","27.50","5.50"
"05/10/2022 20:00 - 05/10/2022 21:00","MBA|NO1","FCR","28.70","0.00","28.70","12.20"
"05/10/2022 21:00 - 05/10/2022 22:00","MBA|NO1","FCR","30.70","1.54","30.70",""
"05/10/2022 22:00 - 05/10/2022 23:00","MBA|NO1","FCR","28.50","0.00","28.50","0.71"
"05/10/2022 23:00 - 06/10/2022 00:00","MBA|NO1","FCR","27.80","0.00","27.80","13.21"
"06/10/2022 00:00 - 06/10/2022 01:00","MBA|NO1","FCR","31.10","0.00","31.10","9.33"
"06/10/2022 01:00 - 06/10/2022 02:00","MBA|NO1","FCR","30.90","9.27","30.90",""
"06/10/2022 02:00 - 06/10/2022 03:00","MBA|NO1","FCR","31.10","0.78","31.10",""
"06/10/2022 03:00 - 06/10/2022 04:00","MBA|NO1","FCR","31.10","12.44","31.10",""
"06/10/2022 04:00 - 06/10/2022 05:00","MBA|NO1","FCR","30.90","0.00","30.90","11.59"
"06/10/2022 05:00 - 06/10/2022 06:00","MBA|NO1","FCR","31.10","0.00","31.10","0.78"
"06/10/2022 06:00 - 06/10/2022 07:00","MBA|NO1","FCR","32.10","20.06","32.10",""
"06/10/2022 07:00 - 06/10/2022 08:00","MBA|NO1","FCR","31.10","0.00","31.10","2.33"
"06/10/2022 08:00 - 06/10/2022 09:00","MBA|NO1","FCR","30.90","0.00","30.90","6.18"
"06/10/2022 09:00 - 06/10/2022 10:00","MBA|NO1","FCR","33.20","2.49","33.20",""
"06/10/2022 10:00 - 06/10/2022 11:00","MBA|NO1","FCR","38.00","0.00","38.00","6.65"
"06/10/2022 11:00 - 06/10/2022 12:00","MBA|NO1","FCR","39.00","0.00","39.00",""
"06/10/2022 12:00 - 06/10/2022 13:00","MBA|NO1","FCR","37.10","2.78","37.10",""
"06/10/2022 13:00 - 06/10/2022 14:00","MBA|NO1","FCR","32.00","0.00","32.00","3.20"
"06/10/2022 14:00 - 06/10/2022 15:00","MBA|NO1","FCR","32.90","1.65","32.90",""
"06/10/2022 15:00 - 06/10/2022 16:00","MBA|NO1","FCR","29.90","0.00","29.90",""
"06/10/2022 16:00 - 06/10/2022 17:00","MBA|NO1","FCR","36.10","1.81","36.10",""
"06/10/2022 17:00 - 06/10/2022 18:00","MBA|NO1","FCR","36.00","14.40","36.00",""
"06/10/2022 18:00 - 06/10/2022 19:00","MBA|NO1","FCR","36.00","4.50","36.00",""
"06/10/2022 19:00 - 06/10/2022 20:00","MBA|NO1","FCR","37.10","0.00","37.10","14.84"
"06/10/2022 20:00 - 06/10/2022 21:00","MBA|NO1","FCR","35.00","0.00","35.00","6.13"
"06/10/2022 21:00 - 06/10/2022 22:00","MBA|NO1","FCR","35.10","0.00","35.10","0.88"
"06/10/2022 22:00 - 06/10/2022 23:00","MBA|NO1","FCR","36.10","0.00","36.10","3.61"
"06/10/2022 23:00 - 07/10/2022 00:00","MBA|NO1","FCR","30.90","1.55","30.90",""
"07/10/2022 00:00 - 07/10/2022 01:00","MBA|NO1","FCR","30.20","0.00","30.20","5.29"
"07/10/2022 01:00 - 07/10/2022 02:00","MBA|NO1","FCR","30.90","0.00","30.90","1.55"
"07/10/2022 02:00 - 07/10/2022 03:00","MBA|NO1","FCR","30.30","0.00","30.30","2.27"
"07/10/2022 03:00 - 07/10/2022 04:00","MBA|NO1","FCR","30.20","0.00","30.20","3.02"
"07/10/2022 04:00 - 07/10/2022 05:00","MBA|NO1","FCR","30.20","0.00","30.20","11.33"
"07/10/2022 05:00 - 07/10/2022 06:00","MBA|NO1","FCR","29.90","2.99","29.90",""
"07/10/2022 06:00 - 07/10/2022 07:00","MBA|NO1","FCR","31.20","12.48","31.20",""
"07/10/2022 07:00 - 07/10/2022 08:00","MBA|NO1","FCR","34.60","0.87","34.60",""
"07/10/2022 08:00 - 07/10/2022 09:00","MBA|NO1","FCR","33.50","0.00","33.50","3.35"
"07/10/2022 09:00 - 07/10/2022 10:00","MBA|NO1","FCR","32.70","2.45","32.70",""
"07/10/2022 10:00 - 07/10/2022 11:00","MBA|NO1","FCR","31.90","0.00","31.90","0.80"
"07/10/2022 11:00 - 07/10/2022 12:00","MBA|NO1","FCR","30.90","0.00","30.90","3.86"
"07/10/2022 12:00 - 07/10/2022 13:00","MBA|NO1","FCR","33.40","0.00","33.40","10.86"
"07/10/2022 13:00 - 07/10/2022 14:00","MBA|NO1","FCR","31.40","0.00","31.40",""
"07/10/2022 14:00 - 07/10/2022 15:00","MBA|NO1","FCR","30.50","3.81","30.50",""
"07/10/2022 15:00 - 07/10/2022 16:00","MBA|NO1","FCR","32.20","8.05","32.20",""
"07/10/2022 16:00 - 07/10/2022 17:00","MBA|NO1","FCR","29.80","0.00","29.80","0.75"
"07/10/2022 17:00 - 07/10/2022 18:00","MBA|NO1","FCR","30.20","0.00","30.20",""
"07/10/2022 18:00 - 07/10/2022 19:00","MBA|NO1","FCR","30.30","3.03","30.30",""
"07/10/2022 19:00 - 07/10/2022 20:00","MBA|NO1","FCR","29.10","0.00","29.10","1.46"
"07/10/2022 20:00 - 07/10/2022 21:00","MBA|NO1","FCR","30.40","0.00","30.40","2.28"
"07/10/2022 21:00 - 07/10/2022 22:00","MBA|NO1","FCR","29.20","2.92","29.20",""
"07/10/2022 22:00 - 07/10/2022 23:00","MBA|NO1","FCR","30.20","0.00","30.20","3.02"
"07/10/2022 23:00 - 08/10/2022 00:00","MBA|NO1","FCR","30.30","0.00","30.30","6.06"
"08/10/2022 00:00 - 08/10/2022 01:00","MBA|NO1","FCR","40.30","3.02","40.30",""
"08/10/2022 01:00 - 08/10/2022 02:00","MBA|NO1","FCR","40.80","2.04","40.80",""
"08/10/2022 02:00 - 08/10/2022 03:00","MBA|NO1","FCR","37.10","5.57","37.10",""
"08/10/2022 03:00 - 08/10/2022 04:00","MBA|NO1","FCR","36.90","11.99","36.90",""
"08/10/2022 04:00 - 08/10/2022 05:00","MBA|NO1","FCR","39.90","25.94","39.90",""
"08/10/2022 05:00 - 08/10/2022 06:00","MBA|NO1","FCR","40.00","4.00","40.00",""
"08/10/2022 06:00 - 08/10/2022 07:00","MBA|NO1","FCR","39.80","1.00","39.80",""
"08/10/2022 07:00 - 08/10/2022 08:00","MBA|NO1","FCR","40.70","0.00","40.70","13.23"
"08/10/2022 08:00 - 08/10/2022 09:00","MBA|NO1","FCR","42.90","0.00","42.90","8.58"
"08/10/2022 09:00 - 08/10/2022 10:00","MBA|NO1","FCR","39.00","6.83","39.00",""
"08/10/2022 10:00 - 08/10/2022 11:00","MBA|NO1","FCR","40.80","0.00","40.80","2.04"
"08/10/2022 11:00 - 08/10/2022 12:00","MBA|NO1","FCR","39.90","0.00","39.90","2.99"
"08/10/2022 12:00 - 08/10/2022 13:00","MBA|NO1","FCR","42.50","0.00","42.50","14.88"
"08/10/2022 13:00 - 08/10/2022 14:00","MBA|NO1","FCR","41.30","0.00","41.30","3.10"
"08/10/2022 14:00 - 08/10/2022 15:00","MBA|NO1","FCR","40.50","0.00","40.50","1.01"
"08/10/2022 15:00 - 08/10/2022 16:00","MBA|NO1","FCR","39.70","7.94","39.70",""
"08/10/2022 16:00 - 08/10/2022 17:00","MBA|NO1","FCR","40.10","6.02","40.10",""
"08/10/2022 17:00 - 08/10/2022 18:00","MBA|NO1","FCR","40.30","4.03","40.30",""
"08/10/2022 18:00 - 08/10/2022 19:00","MBA|NO1","FCR","40.20","2.01","40.20",""
"08/10/2022 19:00 - 08/10/2022 20:00","MBA|NO1","FCR","35.00","0.00","35.00","7.00"
"08/10/2022 20:00 - 08/10/2022 21:00","MBA|NO1","FCR","34.00","0.00","34.00","7.65"
"08/10/2022 21:00 - 08/10/2022 22:00","MBA|NO1","FCR","34.90","13.09","34.90",""
"08/10/2022 22:00 - 08/10/2022 23:00","MBA|NO1","FCR","36.80","1.84","36.80",""
"08/10/2022 23:00 - 09/10/2022 00:00","MBA|NO1","FCR","38.90","0.00","38.90","1.95"
"09/10/2022 00:00 - 09/10/2022 01:00","MBA|NO1","FCR","33.00","0.00","33.00",""
"09/10/2022 01:00 - 09/10/2022 02:00","MBA|NO1","FCR","37.90","0.00","37.90","8.53"
"09/10/2022 02:00 - 09/10/2022 03:00","MBA|NO1","FCR","32.00","17.60","32.00",""
"09/10/2022 03:00 - 09/10/2022 04:00","MBA|NO1","FCR","32.90","9.05","32.90",""
"09/10/2022 04:00 - 09/10/2022 05:00","MBA|NO1","FCR","28.00","4.90","28.00",""
"09/10/2022 05:00 - 09/10/2022 06:00","MBA|NO1","FCR","28.00","0.00","28.00","4.20"
"09/10/2022 06:00 - 09/10/2022 07:00","MBA|NO1","FCR","36.00","0.00","36.00","6.30"
"09/10/2022 07:00 - 09/10/2022 08:00","MBA|NO1","FCR","39.90","0.00","39.90","6.98"
"09/10/2022 08:00 - 09/10/2022 09:00","MBA|NO1","FCR","34.00","0.85","34.00",""
"09/10/2022 09:00 - 09/10/2022 10:00","MBA|NO1","FCR","33.90","2.54","33.90",""
"09/10/2022 10:00 - 09/10/2022 11:00","MBA|NO1","FCR","35.00","0.00","35.00","5.25"
"09/10/2022 11:00 - 09/10/2022 12:00","MBA|NO1","FCR","27.90","0.00","27.90","6.28"
"09/10/2022 12:00 - 09/10/2022 13:00","MBA|NO1","FCR","28.00","0.00","28.00","2.10"
"09/10/2022 13:00 - 09/10/2022 14:00","MBA|NO1","FCR","28.00","0.00","28.00","2.10"
"09/10/2022 14:00 - 09/10/2022 15:00","MBA|NO1","FCR","27.90","0.00","27.90","4.19"
"09/10/2022 15:00 - 09/10/2022 16:00","MBA|NO1","FCR","29.80","2.24","29.80",""
"09/10/2022 16:00 - 09/10/2022 17:00","MBA|NO1","FCR","39.90","7.98","39.90",""
"09/10/2022 17:00 - 09/10/2022 18:00","MBA|NO1","FCR","31.00","0.78","31.00",""
"09/10/2022 18:00 - 09/10/2022 19:00","MBA|NO1","FCR","30.00","2.25","30.00",""
"09/10/2022 19:00 - 09/10/2022 20:00","MBA|NO1","FCR","29.90","0.00","29.90","11.96"
"09/10/2022 20:00 - 09/10/2022 21:00","MBA|NO1","FCR","30.00","0.00","30.00","13.50"
"09/10/2022 21:00 - 09/10/2022 22:00","MBA|NO1","FCR","31.00","6.98","31.00",""
"09/10/2022 22:00 - 09/10/2022 23:00","MBA|NO1","FCR","26.90","2.02","26.90",""
"09/10/2022 23:00 - 10/10/2022 00:00","MBA|NO1","FCR","24.00","0.00","24.00","6.60"
"10/10/2022 00:00 - 10/10/2022 01:00","MBA|NO1","FCR","22.00","0.00","22.00","6.60"
"10/10/2022 01:00 - 10/10/2022 02:00","MBA|NO1","FCR","21.90","6.02","21.90",""
"10/10/2022 02:00 - 10/10/2022 03:00","MBA|NO1","FCR","22.00","4.40","22.00",""
"10/10/2022 03:00 - 10/10/2022 04:00","MBA|NO1","FCR","21.90","9.31","21.90",""
"10/10/2022 04:00 - 10/10/2022 05:00","MBA|NO1","FCR","22.00","9.90","22.00",""
"10/10/2022 05:00 - 10/10/2022 06:00","MBA|NO1","FCR","22.00","0.00","22.00","2.75"
"10/10/2022 06:00 - 10/10/2022 07:00","MBA|NO1","FCR","24.00","2.40","24.00",""
"10/10/2022 07:00 - 10/10/2022 08:00","MBA|NO1","FCR","30.90","3.09","30.90",""
"10/10/2022 08:00 - 10/10/2022 09:00","MBA|NO1","FCR","25.00","0.00","25.00","13.75"
"10/10/2022 09:00 - 10/10/2022 10:00","MBA|NO1","FCR","23.90","0.60","23.90",""
"10/10/2022 10:00 - 10/10/2022 11:00","MBA|NO1","FCR","24.00","3.00","24.00",""
"10/10/2022 11:00 - 10/10/2022 12:00","MBA|NO1","FCR","26.00","0.00","26.00","1.30"
"10/10/2022 12:00 - 10/10/2022 13:00","MBA|NO1","FCR","29.90","7.48","29.90",""
"10/10/2022 13:00 - 10/10/2022 14:00","MBA|NO1","FCR","23.80","0.00","23.80","2.38"
"10/10/2022 14:00 - 10/10/2022 15:00","MBA|NO1","FCR","30.90","0.00","30.90","9.27"
"10/10/2022 15:00 - 10/10/2022 16:00","MBA|NO1","FCR","28.00","0.00","28.00","3.50"
"10/10/2022 16:00 - 10/10/2022 17:00","MBA|NO1","FCR","26.00","0.00","26.00","1.95"
"10/10/2022 17:00 - 10/10/2022 18:00","MBA|NO1","FCR","23.90","0.60","23.90",""
"10/10/2022 18:00 - 10/10/2022 19:00","MBA|NO1","FCR","29.00","0.00","29.00","5.80"
"10/10/2022 19:00 - 10/10/2022 20:00","MBA|NO1","FCR","34.90","0.00","34.90","16.58"
"10/10/2022 20:00 - 10/10/2022 21:00","MBA|NO1","FCR","35.00","0.88","35.00",""
"10/10/2022 21:00 - 10/10/2022 22:00","MBA|NO1","FCR","32.00","8.80","32.00",""
"10/10/2022 22:00 - 10/10/2022 23:00","MBA|NO1","FCR","31.00","7.75","31.00",""
"10/10/2022 23:00 - 11/10/2022 00:00","MBA|NO1","FCR","26.00","0.00","26.00","1.95"
"11/10/2022 00:00 - 11/10/2022 01:00","MBA|NO1","FCR","35.00","0.00","35.00","5.25"
"11/10/2022 01:00 - 11/10/2022 02:00","MBA|NO1","FCR","34.90","4.36","34.90",""
"11/10/2022 02:00 - 11/10/2022 03:00","MBA|NO1","FCR","35.00","6.13","35.00",""
"11/10/2022 03:00 - 11/10/2022 04:00","MBA|NO1","FCR","34.90","19.20","34.90",""
"11/10/2022 04:00 - 11/10/2022 05:00","MBA|NO1","FCR","35.00","16.63","35.00",""
"11/10/2022 05:00 - 11/10/2022 06:00","MBA|NO1","FCR","37.00","0.00","37.00",""
"11/10/2022 06:00 - 11/10/2022 07:00","MBA|NO1","FCR","32.90","0.00","32.90",""
"11/10/2022 07:00 - 11/10/2022 08:00","MBA|NO1","FCR","32.80","0.00","32.80","0.82"
"11/10/2022 08:00 - 11/10/2022 09:00","MBA|NO1","FCR","34.90","0.00","34.90","3.49"
"11/10/2022 09:00 - 11/10/2022 10:00","MBA|NO1","FCR","35.00","0.00","35.00","6.13"
"11/10/2022 10:00 - 11/10/2022 11:00","MBA|NO1","FCR","35.00","0.00","35.00","5.25"
"11/10/2022 11:00 - 11/10/2022 12:00","MBA|NO1","FCR","36.90","0.00","36.90","13.84"
"11/10/2022 12:00 - 11/10/2022 13:00","MBA|NO1","FCR","34.00","0.00","34.00","6.80"
"11/10/2022 13:00 - 11/10/2022 14:00","MBA|NO1","FCR","34.50","0.00","34.50","3.45"
"11/10/2022 14:00 - 11/10/2022 15:00","MBA|NO1","FCR","34.60","0.00","34.60","2.60"
"11/10/2022 15:00 - 11/10/2022 16:00","MBA|NO1","FCR","32.50","1.63","32.50",""
"11/10/2022 16:00 - 11/10/2022 17:00","MBA|NO1","FCR","39.50","13.83","39.50",""
"11/10/2022 17:00 - 11/10/2022 18:00","MBA|NO1","FCR","36.40","1.82","36.40",""
"11/10/2022 18:00 - 11/10/2022 19:00","MBA|NO1","FCR","32.60","0.00","32.60","0.82"
"11/10/2022 19:00 - 11/10/2022 20:00","MBA|NO1","FCR","35.60","0.00","35.60","8.01"
"11/10/2022 20:00 - 11/10/2022 21:00","MBA|NO1","FCR","35.50","0.00","35.50","23.96"
"11/10/2022 21:00 - 11/10/2022 22:00","MBA|NO1","FCR","35.50","3.55","35.50",""
"11/10/2022 22:00 - 11/10/2022 23:00","MBA|NO1","FCR","46.50","0.00","46.50","3.49"
"11/10/2022 23:00 - 12/10/2022 00:00","MBA|NO1","FCR","33.60","4.20","33.60",""
"12/10/2022 00:00 - 12/10/2022 01:00","MBA|NO1","FCR","28.90","3.61","28.90",""
"12/10/2022 01:00 - 12/10/2022 02:00","MBA|NO1","FCR","26.60","2.00","26.60",""
"12/10/2022 02:00 - 12/10/2022 03:00","MBA|NO1","FCR","26.80","0.00","26.80","4.69"
"12/10/2022 03:00 - 12/10/2022 04:00","MBA|NO1","FCR","29.00","10.88","29.00",""
"12/10/2022 04:00 - 12/10/2022 05:00","MBA|NO1","FCR","26.80","6.03","26.80",""
"12/10/2022 05:00 - 12/10/2022 06:00","MBA|NO1","FCR","33.00","0.00","33.00","0.83"
"12/10/2022 06:00 - 12/10/2022 07:00","MBA|NO1","FCR","30.60","6.12","30.60",""
"12/10/2022 07:00 - 12/10/2022 08:00","MBA|NO1","FCR","29.70","2.97","29.70",""
"12/10/2022 08:00 - 12/10/2022 09:00","MBA|NO1","FCR","28.10","1.41","28.10",""
"12/10/2022 09:00 - 12/10/2022 10:00","MBA|NO1","FCR","28.00","0.00","28.00","19.60"
"12/10/2022 10:00 - 12/10/2022 11:00","MBA|NO1","FCR","31.10","0.00","31.10","24.10"
"12/10/2022 11:00 - 12/10/2022 12:00","MBA|NO1","FCR","29.10","0.73","29.10",""
"12/10/2022 12:00 - 12/10/2022 13:00","MBA|NO1","FCR","32.30","3.23","32.30",""
"12/10/2022 13:00 - 12/10/2022 14:00","MBA|NO1","FCR","32.20","0.00","32.20","11.27"
"12/10/2022 14:00 - 12/10/2022 15:00","MBA|NO1","FCR","33.50","0.00","33.50","4.19"
"12/10/2022 15:00 - 12/10/2022 16:00","MBA|NO1","FCR","31.30","7.83","31.30",""
"12/10/2022 16:00 - 12/10/2022 17:00","MBA|NO1","FCR","33.30","6.66","33.30",""
"12/10/2022 17:00 - 12/10/2022 18:00","MBA|NO1","FCR","33.20","0.00","33.20","4.98"
"12/10/2022 18:00 - 12/10/2022 19:00","MBA|NO1","FCR","31.20","0.78","31.20",""
"12/10/2022 19:00 - 12/10/2022 20:00","MBA|NO1","FCR","33.20","0.00","33.20","1.66"
"12/10/2022 20:00 - 12/10/2022 21:00","MBA|NO1","FCR","38.20","0.00","38.20","5.73"
"12/10/2022 21:00 - 12/10/2022 22:00","MBA|NO1","FCR","35.10","7.02","35.10",""
"12/10/2022 22:00 - 12/10/2022 23:00","MBA|NO1","FCR","34.00","0.00","34.00","3.40"
"12/10/2022 23:00 - 13/10/2022 00:00","MBA|NO1","FCR","31.10","0.00","31.10","2.33"
"13/10/2022 00:00 - 13/10/2022 01:00","MBA|NO1","FCR","27.50","4.13","27.50",""
"13/10/2022 01:00 - 13/10/2022 02:00","MBA|NO1","FCR","27.90","2.79","27.90",""
"13/10/2022 02:00 - 13/10/2022 03:00","MBA|NO1","FCR","27.40","8.91","27.40",""
"13/10/2022 03:00 - 13/10/2022 04:00","MBA|NO1","FCR","27.40","0.00","27.40","2.74"
"13/10/2022 04:00 - 13/10/2022 05:00","MBA|NO1","FCR","29.40","8.09","29.40",""
"13/10/2022 05:00 - 13/10/2022 06:00","MBA|NO1","FCR","32.40","0.00","32.40","8.10"
"13/10/2022 06:00 - 13/10/2022 07:00","MBA|NO1","FCR","39.30","4.91","39.30",""
"13/10/2022 07:00 - 13/10/2022 08:00","MBA|NO1","FCR","35.40","2.66","35.40",""
"13/10/2022 08:00 - 13/10/2022 09:00","MBA|NO1","FCR","36.40","9.10","36.40",""
"13/10/2022 09:00 - 13/10/2022 10:00","MBA|NO1","FCR","38.30","0.00","38.30","0.96"
"13/10/2022 10:00 - 13/10/2022 11:00","MBA|NO1","FCR","37.30","3.73","37.30",""
"13/10/2022 11:00 - 13/10/2022 12:00","MBA|NO1","FCR","36.40","0.00","36.40","0.91"
"13/10/2022 12:00 - 13/10/2022 13:00","MBA|NO1","FCR","30.40","0.00","30.40","0.76"
"13/10/2022 13:00 - 13/10/2022 14:00","MBA|NO1","FCR","32.30","4.04","32.30",""
"13/10/2022 14:00 - 13/10/2022 15:00","MBA|NO1","FCR","30.30","2.27","30.30",""
"13/10/2022 15:00 - 13/10/2022 16:00","MBA|NO1","FCR","35.40","0.89","35.40",""
"13/10/2022 16:00 - 13/10/2022 17:00","MBA|NO1","FCR","43.40","0.00","43.40","4.34"
"13/10/2022 17:00 - 13/10/2022 18:00","MBA|NO1","FCR","31.40","0.00","31.40","3.93"
"13/10/2022 18:00 - 13/10/2022 19:00","MBA|NO1","FCR","30.40","0.00","30.40","4.56"
"13/10/2022 19:00 - 13/10/2022 20:00","MBA|NO1","FCR","30.30","0.00","30.30","11.36"
"13/10/2022 20:00 - 13/10/2022 21:00","MBA|NO1","FCR","34.30","0.86","34.30",""
"13/10/2022 21:00 - 13/10/2022 22:00","MBA|NO1","FCR","37.50","11.25","37.50",""
"13/10/2022 22:00 - 13/10/2022 23:00","MBA|NO1","FCR","34.40","5.16","34.40",""
"13/10/2022 23:00 - 14/10/2022 00:00","MBA|NO1","FCR","39.40","5.91","39.40",""
"14/10/2022 00:00 - 14/10/2022 01:00","MBA|NO1","FCR","36.30","3.63","36.30",""
"14/10/2022 01:00 - 14/10/2022 02:00","MBA|NO1","FCR","36.30","3.63","36.30",""
"14/10/2022 02:00 - 14/10/2022 03:00","MBA|NO1","FCR","36.30","2.72","36.30",""
"14/10/2022 03:00 - 14/10/2022 04:00","MBA|NO1","FCR","36.30","0.00","36.30","10.89"
"14/10/2022 04:00 - 14/10/2022 05:00","MBA|NO1","FCR","36.30","0.00","36.30","8.17"
