"ISP (CET/CEST)","Area","Reserve Type","Regulation Up - Accepted [17.1.D] (MW)","Regulation Up - Activated [17.1.E] (MWh)","Regulation Down - Accepted [17.1.D] (MW)","Regulation Down - Activated [17.1.E] (MWh)"
"11/01/2021 09:00 - 11/01/2021 10:00","MBA|NO1","FCR","29.80","0.00","29.80","18.63"
"11/01/2021 10:00 - 11/01/2021 11:00","MBA|NO1","FCR","29.80","12.67","29.80",""
"11/01/2021 11:00 - 11/01/2021 12:00","MBA|NO1","FCR","29.80","10.43","29.80",""
"11/01/2021 12:00 - 11/01/2021 13:00","MBA|NO1","FCR","28.70","5.02","28.70",""
"11/01/2021 13:00 - 11/01/2021 14:00","MBA|NO1","FCR","34.80","0.00","34.80","7.83"
"11/01/2021 14:00 - 11/01/2021 15:00","MBA|NO1","FCR","27.80","3.48","27.80",""
"11/01/2021 15:00 - 11/01/2021 16:00","MBA|NO1","FCR","24.80","5.58","24.80",""
"11/01/2021 16:00 - 11/01/2021 17:00","MBA|NO1","FCR","30.80","2.31","30.80",""
"11/01/2021 17:00 - 11/01/2021 18:00","MBA|NO1","FCR","24.70","1.85","24.70",""
"11/01/2021 18:00 - 11/01/2021 19:00","MBA|NO1","FCR","26.80","0.00","26.80","0.67"
"11/01/2021 19:00 - 11/01/2021 20:00","MBA|NO1","FCR","21.80","0.00","21.80","0.55"
"11/01/2021 20:00 - 11/01/2021 21:00","MBA|NO1","FCR","29.80","0.00","29.80","6.71"
"11/01/2021 21:00 - 11/01/2021 22:00","MBA|NO1","FCR","25.80","1.94","25.80",""
"11/01/2021 22:00 - 11/01/2021 23:00","MBA|NO1","FCR","29.10","0.73","29.10",""
"11/01/2021 23:00 - 12/01/2021 00:00","MBA|NO1","FCR","23.30","0.00","23.30",""
"12/01/2021 00:00 - 12/01/2021 01:00","MBA|NO1","FCR","26.80","7.37","26.80",""
"12/01/2021 01:00 - 12/01/2021 02:00","MBA|NO1","FCR","26.20","17.03","26.20",""
"12/01/2021 02:00 - 12/01/2021 03:00","MBA|NO1","FCR","27.20","4.76","27.20",""
"12/01/2021 03:00 - 12/01/2021 04:00","MBA|NO1","FCR","23.70","0.59","23.70",""
"12/01/2021 04:00 - 12/01/2021 05:00","MBA|NO1","FCR","24.50","0.00","24.50","4.90"
"12/01/2021 05:00 - 12/01/2021 06:00","MBA|NO1","FCR","34.70","1.74","34.70",""
"12/01/2021 06:00 - 12/01/2021 07:00","MBA|NO1","FCR","32.90","6.58","32.90",""
"12/01/2021 07:00 - 12/01/2021 08:00","MBA|NO1","FCR","34.60","0.00","34.60",""
"12/01/2021 08:00 - 12/01/2021 09:00","MBA|NO1","FCR","35.00","0.00","35.00","5.25"
"12/01/2021 09:00 - 12/01/2021 10:00","MBA|NO1","FCR","35.00","0.00","35.00","7.88"
"12/01/2021 10:00 - 12/01/2021 11:00","MBA|NO1","FCR","34.80","2.61","34.80",""
"12/01/2021 11:00 - 12/01/2021 12:00","MBA|NO1","FCR","29.40","0.00","29.40","13.23"
"12/01/2021 12:00 - 12/01/2021 13:00","MBA|NO1","FCR","29.50","0.00","29.50","19.91"
"12/01/2021 13:00 - 12/01/2021 14:00","MBA|NO1","FCR","32.90","2.47","32.90",""
"12/01/2021 14:00 - 12/01/2021 15:00","MBA|NO1","FCR","31.40","1.57","31.40",""
"12/01/2021 15:00 - 12/01/2021 16:00","MBA|NO1","FCR","30.90","3.86","30.90",""
"12/01/2021 16:00 - 12/01/2021 17:00","MBA|NO1","FCR","31.90","0.00","31.90",""
"12/01/2021 17:00 - 12/01/2021 18:00","MBA|NO1","FCR","30.90","3.86","30.90",""
"12/01/2021 18:00 - 12/01/2021 19:00","MBA|NO1","FCR","31.00","0.78","31.00",""
"12/01/2021 19:00 - 12/01/2021 20:00","MBA|NO1","FCR","31.80","0.00","31.80","13.52"
"12/01/2021 20:00 - 12/01/2021 21:00","MBA|NO1","FCR","29.90","0.00","29.90",""
"12/01/2021 21:00 - 12/01/2021 22:00","MBA|NO1","FCR","29.90","0.00","29.90",""
"12/01/2021 22:00 - 12/01/2021 23:00","MBA|NO1","FCR","29.90","1.50","29.90",""
"12/01/2021 23:00 - 13/01/2021 00:00","MBA|NO1","FCR","31.40","0.00","31.40","2.36"
"13/01/2021 00:00 - 13/01/2021 01:00","MBA|NO1","FCR","36.20","0.91","36.20",""
"13/01/2021 01:00 - 13/01/2021 02:00","MBA|NO1","FCR","37.10","1.86","37.10",""
"13/01/2021 02:00 - 13/01/2021 03:00","MBA|NO1","FCR","37.20","7.44","37.20",""
"13/01/2021 03:00 - 13/01/2021 04:00","MBA|NO1","FCR","34.10","0.00","34.10","10.23"
"13/01/2021 04:00 - 13/01/2021 05:00","MBA|NO1","FCR","34.00","0.00","34.00","11.90"
"13/01/2021 05:00 - 13/01/2021 06:00","MBA|NO1","FCR","40.20","3.02","40.20",""
"13/01/2021 06:00 - 13/01/2021 07:00","MBA|NO1","FCR","36.30","4.54","36.30",""
"13/01/2021 07:00 - 13/01/2021 08:00","MBA|NO1","FCR","38.80","3.88","38.80",""
"13/01/2021 08:00 - 13/01/2021 09:00","MBA|NO1","FCR","34.90","0.87","34.90",""
"13/01/2021 09:00 - 13/01/2021 10:00","MBA|NO1","FCR","39.40","0.00","39.40","2.96"
"13/01/2021 10:00 - 13/01/2021 11:00","MBA|NO1","FCR","35.20","3.52","35.20",""
"13/01/2021 11:00 - 13/01/2021 12:00","MBA|NO1","FCR","34.70","13.01","34.70",""
"13/01/2021 12:00 - 13/01/2021 13:00","MBA|NO1","FCR","36.60","0.00","36.60","17.39"
"13/01/2021 13:00 - 13/01/2021 14:00","MBA|NO1","FCR","32.20","4.03","32.20",""
"13/01/2021 14:00 - 13/01/2021 15:00","MBA|NO1","FCR","35.80","2.69","35.80",""
"13/01/2021 15:00 - 13/01/2021 16:00","MBA|NO1","FCR","34.70","6.07","34.70",""
"13/01/2021 16:00 - 13/01/2021 17:00","MBA|NO1","FCR","32.70","13.08","32.70",""
"13/01/2021 17:00 - 13/01/2021 18:00","MBA|NO1","FCR","32.50","4.88","32.50",""
"13/01/2021 18:00 - 13/01/2021 19:00","MBA|NO1","FCR","34.30","0.00","34.30","12.01"
"13/01/2021 19:00 - 13/01/2021 20:00","MBA|NO1","FCR","37.20","0.93","37.20",""
"13/01/2021 20:00 - 13/01/2021 21:00","MBA|NO1","FCR","37.30","1.87","37.30",""
"13/01/2021 21:00 - 13/01/2021 22:00","MBA|NO1","FCR","33.20","0.00","33.20","0.83"
"13/01/2021 22:00 - 13/01/2021 23:00","MBA|NO1","FCR","32.90","0.00","32.90","7.40"
"13/01/2021 23:00 - 14/01/2021 00:00","MBA|NO1","FCR","36.20","0.00","36.20","18.10"
"14/01/2021 00:00 - 14/01/2021 01:00","MBA|NO1","FCR","36.20","0.91","36.20",""
"14/01/2021 01:00 - 14/01/2021 02:00","MBA|NO1","FCR","33.10","0.00","33.10","15.72"
"14/01/2021 02:00 - 14/01/2021 03:00","MBA|NO1","FCR","33.70","10.95","33.70",""
"14/01/2021 03:00 - 14/01/2021 04:00","MBA|NO1","FCR","36.10","18.05","36.10",""
"14/01/2021 04:00 - 14/01/2021 05:00","MBA|NO1","FCR","37.20","1.86","37.20",""
"14/01/2021 05:00 - 14/01/2021 06:00","MBA|NO1","FCR","36.10","2.71","36.10",""
"14/01/2021 06:00 - 14/01/2021 07:00","MBA|NO1","FCR","37.70","1.89","37.70",""
"14/01/2021 07:00 - 14/01/2021 08:00","MBA|NO1","FCR","30.80","0.00","30.80","0.77"
"14/01/2021 08:00 - 14/01/2021 09:00","MBA|NO1","FCR","29.80","0.00","29.80","7.45"
"14/01/2021 09:00 - 14/01/2021 10:00","MBA|NO1","FCR","30.70","0.00","30.70","6.14"
"14/01/2021 10:00 - 14/01/2021 11:00","MBA|NO1","FCR","30.80","17.71","30.80",""
"14/01/2021 11:00 - 14/01/2021 12:00","MBA|NO1","FCR","30.80","9.24","30.80",""
"14/01/2021 12:00 - 14/01/2021 13:00","MBA|NO1","FCR","30.70","6.14","30.70",""
"14/01/2021 13:00 - 14/01/2021 14:00","MBA|NO1","FCR","30.90","0.00","30.90",""
"14/01/2021 14:00 - 14/01/2021 15:00","MBA|NO1","FCR","30.70","0.00","30.70","9.21"
"14/01/2021 15:00 - 14/01/2021 16:00","MBA|NO1","FCR","27.80","0.00","27.80","4.87"
"14/01/2021 16:00 - 14/01/2021 17:00","MBA|NO1","FCR","29.80","1.49","29.80",""
"14/01/2021 17:00 - 14/01/2021 18:00","MBA|NO1","FCR","29.80","0.75","29.80",""
"14/01/2021 18:00 - 14/01/2021 19:00","MBA|NO1","FCR","29.20","0.00","29.20","2.19"
"14/01/2021 19:00 - 14/01/2021 20:00","MBA|NO1","FCR","28.80","2.16","28.80",""
"14/01/2021 20:00 - 14/01/2021 21:00","MBA|NO1","FCR","31.80","3.18","31.80",""
"14/01/2021 21:00 - 14/01/2021 22:00","MBA|NO1","FCR","32.80","4.92","32.80",""
"14/01/2021 22:00 - 14/01/2021 23:00","MBA|NO1","FCR","30.80","0.00","30.80","16.17"
"14/01/2021 23:00 - 15/01/2021 00:00","MBA|NO1","FCR","31.20","0.00","31.20","17.16"
"15/01/2021 00:00 - 15/01/2021 01:00","MBA|NO1","FCR","30.30","5.30","30.30",""
"15/01/2021 01:00 - 15/01/2021 02:00","MBA|NO1","FCR","25.70","0.00","25.70","7.07"
"15/01/2021 02:00 - 15/01/2021 03:00","MBA|NO1","FCR","25.80","0.65","25.80",""
"15/01/2021 03:00 - 15/01/2021 04:00","MBA|NO1","FCR","26.80","0.00","26.80","2.68"
"15/01/2021 04:00 - 15/01/2021 05:00","MBA|NO1","FCR","28.70","0.00","28.70","7.89"
"15/01/2021 05:00 - 15/01/2021 06:00","MBA|NO1","FCR","33.00","0.00","33.00",""
"15/01/2021 06:00 - 15/01/2021 07:00","MBA|NO1","FCR","30.80","0.00","30.80",""
"15/01/2021 07:00 - 15/01/2021 08:00","MBA|NO1","FCR","31.80","7.95","31.80",""
"15/01/2021 08:00 - 15/01/2021 09:00","MBA|NO1","FCR","29.30","4.40","29.30",""
"15/01/2021 09:00 - 15/01/2021 10:00","MBA|NO1","FCR","30.10","0.00","30.10","3.76"
"15/01/2021 10:00 - 15/01/2021 11:00","MBA|NO1","FCR","31.80","0.00","31.80","19.08"
"15/01/2021 11:00 - 15/01/2021 12:00","MBA|NO1","FCR","30.80","0.00","30.80","13.09"
"15/01/2021 12:00 - 15/01/2021 13:00","MBA|NO1","FCR","29.20","0.00","29.20","13.14"
"15/01/2021 13:00 - 15/01/2021 14:00","MBA|NO1","FCR","29.40","0.00","29.40","18.38"
"15/01/2021 14:00 - 15/01/2021 15:00","MBA|NO1","FCR","27.80","0.00","27.80","9.04"
"15/01/2021 15:00 - 15/01/2021 16:00","MBA|NO1","FCR","27.80","5.56","27.80",""
"15/01/2021 16:00 - 15/01/2021 17:00","MBA|NO1","FCR","22.80","6.84","22.80",""
"15/01/2021 17:00 - 15/01/2021 18:00","MBA|NO1","FCR","22.80","5.13","22.80",""
"15/01/2021 18:00 - 15/01/2021 19:00","MBA|NO1","FCR","27.80","0.00","27.80","2.09"
"15/01/2021 19:00 - 15/01/2021 20:00","MBA|NO1","FCR","27.80","0.00","27.80","3.48"
"15/01/2021 20:00 - 15/01/2021 21:00","MBA|NO1","FCR","29.80","6.71","29.80",""
"15/01/2021 21:00 - 15/01/2021 22:00","MBA|NO1","FCR","31.70","13.47","31.70",""
"15/01/2021 22:00 - 15/01/2021 23:00","MBA|NO1","FCR","31.60","3.95","31.60",""
"15/01/2021 23:00 - 16/01/2021 00:00","MBA|NO1","FCR","30.60","6.89","30.60",""
"16/01/2021 00:00 - 16/01/2021 01:00","MBA|NO1","FCR","27.00","4.05","27.00",""
"16/01/2021 01:00 - 16/01/2021 02:00","MBA|NO1","FCR","27.10","0.68","27.10",""
"16/01/2021 02:00 - 16/01/2021 03:00","MBA|NO1","FCR","26.50","9.28","26.50",""
"16/01/2021 03:00 - 16/01/2021 04:00","MBA|NO1","FCR","26.60","0.00","26.60","0.67"
"16/01/2021 04:00 - 16/01/2021 05:00","MBA|NO1","FCR","26.60","17.96","26.60",""
"16/01/2021 05:00 - 16/01/2021 06:00","MBA|NO1","FCR","28.60","16.45","28.60",""
"16/01/2021 06:00 - 16/01/2021 07:00","MBA|NO1","FCR","25.90","9.71","25.90",""
"16/01/2021 07:00 - 16/01/2021 08:00","MBA|NO1","FCR","28.10","5.62","28.10",""
"16/01/2021 08:00 - 16/01/2021 09:00","MBA|NO1","FCR","26.10","7.83","26.10",""
"16/01/2021 09:00 - 16/01/2021 10:00","MBA|NO1","FCR","27.00","10.80","27.00",""
"16/01/2021 10:00 - 16/01/2021 11:00","MBA|NO1","FCR","27.10","0.00","27.10","18.29"
"16/01/2021 11:00 - 16/01/2021 12:00","MBA|NO1","FCR","27.10","0.00","27.10","19.65"
"16/01/2021 12:00 - 16/01/2021 13:00","MBA|NO1","FCR","22.70","1.70","22.70",""
"16/01/2021 13:00 - 16/01/2021 14:00","MBA|NO1","FCR","24.70","0.00","24.70","9.88"
"16/01/2021 14:00 - 16/01/2021 15:00","MBA|NO1","FCR","24.30","3.65","24.30",""
"16/01/2021 15:00 - 16/01/2021 16:00","MBA|NO1","FCR","17.70","9.74","17.70",""
"16/01/2021 16:00 - 16/01/2021 17:00","MBA|NO1","FCR","16.60","3.32","16.60",""
"16/01/2021 17:00 - 16/01/2021 18:00","MBA|NO1","FCR","22.10","0.00","22.10",""
"16/01/2021 18:00 - 16/01/2021 19:00","MBA|NO1","FCR","19.70","0.00","19.70","1.48"
"16/01/2021 19:00 - 16/01/2021 20:00","MBA|NO1","FCR","21.40","0.00","21.40","2.68"
"16/01/2021 20:00 - 16/01/2021 21:00","MBA|NO1","FCR","21.70","0.00","21.70","7.05"
"16/01/2021 21:00 - 16/01/2021 22:00","MBA|NO1","FCR","26.00","0.65","26.00",""
"16/01/2021 22:00 - 16/01/2021 23:00","MBA|NO1","FCR","26.00","0.00","26.00","11.05"
"16/01/2021 23:00 - 17/01/2021 00:00","MBA|NO1","FCR","31.00","0.00","31.00",""
"17/01/2021 00:00 - 17/01/2021 01:00","MBA|NO1","FCR","27.60","1.38","27.60",""
"17/01/2021 01:00 - 17/01/2021 02:00","MBA|NO1","FCR","28.60","0.00","28.60","5.01"
"17/01/2021 02:00 - 17/01/2021 03:00","MBA|NO1","FCR","25.60","10.24","25.60",""
"17/01/2021 03:00 - 17/01/2021 04:00","MBA|NO1","FCR","24.60","9.84","24.60",""
"17/01/2021 04:00 - 17/01/2021 05:00","MBA|NO1","FCR","27.60","0.00","27.60",""
"17/01/2021 05:00 - 17/01/2021 06:00","MBA|NO1","FCR","30.60","3.06","30.60",""
"17/01/2021 06:00 - 17/01/2021 07:00","MBA|NO1","FCR","28.50","0.00","28.50","11.40"
"17/01/2021 07:00 - 17/01/2021 08:00","MBA|NO1","FCR","28.60","0.00","28.60","2.86"
"17/01/2021 08:00 - 17/01/2021 09:00","MBA|NO1","FCR","27.60","2.07","27.60",""
"17/01/2021 09:00 - 17/01/2021 10:00","MBA|NO1","FCR","28.60","5.01","28.60",""
"17/01/2021 10:00 - 17/01/2021 11:00","MBA|NO1","FCR","23.50","3.53","23.50",""
"17/01/2021 11:00 - 17/01/2021 12:00","MBA|NO1","FCR","25.10","2.51","25.10",""
"17/01/2021 12:00 - 17/01/2021 13:00","MBA|NO1","FCR","25.50","7.01","25.50",""
"17/01/2021 13:00 - 17/01/2021 14:00","MBA|NO1","FCR","25.60","8.96","25.60",""
"17/01/2021 14:00 - 17/01/2021 15:00","MBA|NO1","FCR","19.60","3.43","19.60",""
"17/01/2021 15:00 - 17/01/2021 16:00","MBA|NO1","FCR","26.30","7.23","26.30",""
"17/01/2021 16:00 - 17/01/2021 17:00","MBA|NO1","FCR","27.00","0.00","27.00","2.03"
"17/01/2021 17:00 - 17/01/2021 18:00","MBA|NO1","FCR","27.10","0.00","27.10","14.91"
"17/01/2021 18:00 - 17/01/2021 19:00","MBA|NO1","FCR","26.60","0.00","26.60","9.31"
"17/01/2021 19:00 - 17/01/2021 20:00","MBA|NO1","FCR","26.60","0.00","26.60","1.33"
"17/01/2021 20:00 - 17/01/2021 21:00","MBA|NO1","FCR","28.60","0.00","28.60","3.58"
"17/01/2021 21:00 - 17/01/2021 22:00","MBA|NO1","FCR","30.60","0.00","30.60",""
"17/01/2021 22:00 - 17/01/2021 23:00","MBA|NO1","FCR","31.00","8.53","31.00",""
"17/01/2021 23:00 - 18/01/2021 00:00","MBA|NO1","FCR","26.70","3.34","26.70",""
"18/01/2021 00:00 - 18/01/2021 01:00","MBA|NO1","FCR","31.00","13.18","31.00",""
"18/01/2021 01:00 - 18/01/2021 02:00","MBA|NO1","FCR","30.70","14.58","30.70",""
"18/01/2021 02:00 - 18/01/2021 03:00","MBA|NO1","FCR","30.40","5.32","30.40",""
"18/01/2021 03:00 - 18/01/2021 04:00","MBA|NO1","FCR","30.70","0.00","30.70","3.07"
"18/01/2021 04:00 - 18/01/2021 05:00","MBA|NO1","FCR","30.60","7.65","30.60",""
"18/01/2021 05:00 - 18/01/2021 06:00","MBA|NO1","FCR","32.60","0.00","32.60",""
"18/01/2021 06:00 - 18/01/2021 07:00","MBA|NO1","FCR","34.90","7.85","34.90",""
"18/01/2021 07:00 - 18/01/2021 08:00","MBA|NO1","FCR","33.70","0.00","33.70","4.21"
"18/01/2021 08:00 - 18/01/2021 09:00","MBA|NO1","FCR","33.60","0.00","33.60","6.72"
"18/01/2021 09:00 - 18/01/2021 10:00","MBA|NO1","FCR","32.60","0.00","32.60","6.52"
"18/01/2021 10:00 - 18/01/2021 11:00","MBA|NO1","FCR","31.10","1.56","31.10",""
"18/01/2021 11:00 - 18/01/2021 12:00","MBA|NO1","FCR","33.20","15.77","33.20",""
"18/01/2021 12:00 - 18/01/2021 13:00","MBA|NO1","FCR","31.20","10.92","31.20",""
"18/01/2021 13:00 - 18/01/2021 14:00","MBA|NO1","FCR","31.10","0.78","31.10",""
"18/01/2021 14:00 - 18/01/2021 15:00","MBA|NO1","FCR","31.30","0.00","31.30","9.39"
"18/01/2021 15:00 - 18/01/2021 16:00","MBA|NO1","FCR","31.20","0.00","31.20","15.60"
"18/01/2021 16:00 - 18/01/2021 17:00","MBA|NO1","FCR","35.20","0.00","35.20","5.28"
"18/01/2021 17:00 - 18/01/2021 18:00","MBA|NO1","FCR","35.10","0.00","35.10","7.90"
"18/01/2021 18:00 - 18/01/2021 19:00","MBA|NO1","FCR","35.20","0.00","35.20","20.24"
"18/01/2021 19:00 - 18/01/2021 20:00","MBA|NO1","FCR","31.20","0.00","31.20","16.38"
"18/01/2021 20:00 - 18/01/2021 21:00","MBA|NO1","FCR","33.10","0.83","33.10",""
"18/01/2021 21:00 - 18/01/2021 22:00","MBA|NO1","FCR","31.30","0.00","31.30",""
"18/01/2021 22:00 - 18/01/2021 23:00","MBA|NO1","FCR","26.80","0.00","26.80","2.68"
"18/01/2021 23:00 - 19/01/2021 00:00","MBA|NO1","FCR","31.20","0.00","31.20","3.90"
"19/01/2021 00:00 - 19/01/2021 01:00","MBA|NO1","FCR","30.80","3.85","30.80",""
"19/01/2021 01:00 - 19/01/2021 02:00","MBA|NO1","FCR","30.70","9.21","30.70",""
"19/01/2021 02:00 - 19/01/2021 03:00","MBA|NO1","FCR","30.80","0.00","30.80","3.85"
"19/01/2021 03:00 - 19/01/2021 04:00","MBA|NO1","FCR","30.70","0.00","30.70","3.07"
"19/01/2021 04:00 - 19/01/2021 05:00","MBA|NO1","FCR","29.20","0.00","29.20","2.19"
"19/01/2021 05:00 - 19/01/2021 06:00","MBA|NO1","FCR","30.20","0.00","30.20","1.51"
"19/01/2021 06:00 - 19/01/2021 07:00","MBA|NO1","FCR","33.20","0.00","33.20","6.64"
"19/01/2021 07:00 - 19/01/2021 08:00","MBA|NO1","FCR","35.10","2.63","35.10",""
"19/01/2021 08:00 - 19/01/2021 09:00","MBA|NO1","FCR","35.20","0.00","35.20",""
"19/01/2021 09:00 - 19/01/2021 10:00","MBA|NO1","FCR","35.20","15.84","35.20",""
"19/01/2021 10:00 - 19/01/2021 11:00","MBA|NO1","FCR","34.80","15.66","34.80",""
"19/01/2021 11:00 - 19/01/2021 12:00","MBA|NO1","FCR","36.30","19.06","36.30",""
"19/01/2021 12:00 - 19/01/2021 13:00","MBA|NO1","FCR","34.20","0.00","34.20",""
"19/01/2021 13:00 - 19/01/2021 14:00","MBA|NO1","FCR","33.90","0.00","33.90","5.09"
"19/01/2021 14:00 - 19/01/2021 15:00","MBA|NO1","FCR","29.80","0.00","29.80","8.20"
"19/01/2021 15:00 - 19/01/2021 16:00","MBA|NO1","FCR","33.00","0.00","33.00","1.65"
"19/01/2021 16:00 - 19/01/2021 17:00","MBA|NO1","FCR","32.80","0.82","32.80",""
"19/01/2021 17:00 - 19/01/2021 18:00","MBA|NO1","FCR","32.80","0.00","32.80","0.82"
"19/01/2021 18:00 - 19/01/2021 19:00","MBA|NO1","FCR","33.00","0.00","33.00","1.65"
"19/01/2021 19:00 - 19/01/2021 20:00","MBA|NO1","FCR","31.80","0.00","31.80","11.13"
"19/01/2021 20:00 - 19/01/2021 21:00","MBA|NO1","FCR","28.80","0.00","28.80","9.36"
"19/01/2021 21:00 - 19/01/2021 22:00","MBA|NO1","FCR","29.00","0.00","29.00","7.25"
"19/01/2021 22:00 - 19/01/2021 23:00","MBA|NO1","FCR","29.00","0.00","29.00","2.90"
"19/01/2021 23:00 - 20/01/2021 00:00","MBA|NO1","FCR","32.30","0.00","32.30",""
"20/01/2021 00:00 - 20/01/2021 01:00","MBA|NO1","FCR","33.20","6.64","33.20",""
"20/01/2021 01:00 - 20/01/2021 02:00","MBA|NO1","FCR","34.20","5.99","34.20",""
"20/01/2021 02:00 - 20/01/2021 03:00","MBA|NO1","FCR","34.20","5.99","34.20",""
"20/01/2021 03:00 - 20/01/2021 04:00","MBA|NO1","FCR","34.20","0.00","34.20","1.71"
"20/01/2021 04:00 - 20/01/2021 05:00","MBA|NO1","FCR","33.20","4.98","33.20",""
"20/01/2021 05:00 - 20/01/2021 06:00","MBA|NO1","FCR","33.20","0.00","33.20",""
"20/01/2021 06:00 - 20/01/2021 07:00","MBA|NO1","FCR","35.10","1.76","35.10",""
"20/01/2021 07:00 - 20/01/2021 08:00","MBA|NO1","FCR","34.20","5.99","34.20",""
"20/01/2021 08:00 - 20/01/2021 09:00","MBA|NO1","FCR","31.20","0.00","31.20","2.34"
"20/01/2021 09:00 - 20/01/2021 10:00","MBA|NO1","FCR","35.20","5.28","35.20",""
"20/01/2021 10:00 - 20/01/2021 11:00","MBA|NO1","FCR","31.20","10.92","31.20",""
"20/01/2021 11:00 - 20/01/2021 12:00","MBA|NO1","FCR","31.20","0.00","31.20","7.80"
"20/01/2021 12:00 - 20/01/2021 13:00","MBA|NO1","FCR","37.20","0.00","37.20","13.02"
"20/01/2021 13:00 - 20/01/2021 14:00","MBA|NO1","FCR","32.20","0.81","32.20",""
"20/01/2021 14:00 - 20/01/2021 15:00","MBA|NO1","FCR","32.20","0.81","32.20",""
"20/01/2021 15:00 - 20/01/2021 16:00","MBA|NO1","FCR","35.10","0.00","35.10","1.76"
"20/01/2021 16:00 - 20/01/2021 17:00","MBA|NO1","FCR","31.20","0.78","31.20",""
"20/01/2021 17:00 - 20/01/2021 18:00","MBA|NO1","FCR","26.20","0.00","26.20","9.17"
"20/01/2021 18:00 - 20/01/2021 19:00","MBA|NO1","FCR","29.20","0.00","29.20","10.22"
"20/01/2021 19:00 - 20/01/2021 20:00","MBA|NO1","FCR","29.20","0.00","29.20","5.11"
"20/01/2021 20:00 - 20/01/2021 21:00","MBA|NO1","FCR","32.10","0.00","32.10","4.01"
"20/01/2021 21:00 - 20/01/2021 22:00","MBA|NO1","FCR","31.20","0.00","31.20","3.90"
"20/01/2021 22:00 - 20/01/2021 23:00","MBA|NO1","FCR","26.20","0.00","26.20","9.17"
"20/01/2021 23:00 - 21/01/2021 00:00","MBA|NO1","FCR","27.10","0.00","27.10","0.68"
"21/01/2021 00:00 - 21/01/2021 01:00","MBA|NO1","FCR","21.80","4.91","21.80",""
"21/01/2021 01:00 - 21/01/2021 02:00","MBA|NO1","FCR","23.70","8.30","23.70",""
"21/01/2021 02:00 - 21/01/2021 03:00","MBA|NO1","FCR","23.70","0.00","23.70","0.59"
"21/01/2021 03:00 - 21/01/2021 04:00","MBA|NO1","FCR","27.20","0.00","27.20","7.48"
"21/01/2021 04:00 - 21/01/2021 05:00","MBA|NO1","FCR","24.60","3.08","24.60",""
"21/01/2021 05:00 - 21/01/2021 06:00","MBA|NO1","FCR","33.20","0.00","33.20","3.32"
"21/01/2021 06:00 - 21/01/2021 07:00","MBA|NO1","FCR","33.20","0.00","33.20","7.47"
"21/01/2021 07:00 - 21/01/2021 08:00","MBA|NO1","FCR","34.90","5.24","34.90",""
"21/01/2021 08:00 - 21/01/2021 09:00","MBA|NO1","FCR","34.10","0.00","34.10","3.41"
"21/01/2021 09:00 - 21/01/2021 10:00","MBA|NO1","FCR","32.60","0.00","32.60","3.26"
"21/01/2021 10:00 - 21/01/2021 11:00","MBA|NO1","FCR","29.20","4.38","29.20",""
"21/01/2021 11:00 - 21/01/2021 12:00","MBA|NO1","FCR","29.20","0.00","29.20","7.30"
"21/01/2021 12:00 - 21/01/2021 13:00","MBA|NO1","FCR","29.20","0.00","29.20","7.30"
"21/01/2021 13:00 - 21/01/2021 14:00","MBA|NO1","FCR","31.60","0.00","31.60","3.16"
"21/01/2021 14:00 - 21/01/2021 15:00","MBA|NO1","FCR","31.10","7.78","31.10",""
"21/01/2021 15:00 - 21/01/2021 16:00","MBA|NO1","FCR","31.20","5.46","31.20",""
"21/01/2021 16:00 - 21/01/2021 17:00","MBA|NO1","FCR","33.60","7.56","33.60",""
"21/01/2021 17:00 - 21/01/2021 18:00","MBA|NO1","FCR","34.20","0.00","34.20",""
"21/01/2021 18:00 - 21/01/2021 19:00","MBA|NO1","FCR","31.80","3.18","31.80",""
"21/01/2021 19:00 - 21/01/2021 20:00","MBA|NO1","FCR","28.70","0.00","28.70","4.31"
"21/01/2021 20:00 - 21/01/2021 21:00","MBA|NO1","FCR","27.80","1.39","27.80",""
"21/01/2021 21:00 - 21/01/2021 22:00","MBA|NO1","FCR","25.70","0.64","25.70",""
"21/01/2021 22:00 - 21/01/2021 23:00","MBA|NO1","FCR","31.70","1.59","31.70",""
"21/01/2021 23:00 - 22/01/2021 00:00","MBA|NO1","FCR","29.80","4.47","29.80",""
"22/01/2021 00:00 - 22/01/2021 01:00","MBA|NO1","FCR","28.80","0.00","28.80","10.80"
"22/01/2021 01:00 - 22/01/2021 02:00","MBA|NO1","FCR","28.20","0.00","28.20","16.22"
"22/01/2021 02:00 - 22/01/2021 03:00","MBA|NO1","FCR","25.60","0.00","25.60","3.20"
"22/01/2021 03:00 - 22/01/2021 04:00","MBA|NO1","FCR","26.20","2.62","26.20",""
"22/01/2021 04:00 - 22/01/2021 05:00","MBA|NO1","FCR","25.20","5.04","25.20",""
"22/01/2021 05:00 - 22/01/2021 06:00","MBA|NO1","FCR","32.60","9.78","32.60",""
"22/01/2021 06:00 - 22/01/2021 07:00","MBA|NO1","FCR","36.20","1.81","36.20",""
"22/01/2021 07:00 - 22/01/2021 08:00","MBA|NO1","FCR","39.20","8.82","39.20",""
"22/01/2021 08:00 - 22/01/2021 09:00","MBA|NO1","FCR","35.10","9.65","35.10",""
"22/01/2021 09:00 - 22/01/2021 10:00","MBA|NO1","FCR","36.20","0.00","36.20","9.96"
