"ISP (CET/CEST)","Area","Reserve Type","Regulation Up - Accepted [17.1.D] (MW)","Regulation Up - Activated [17.1.E] (MWh)","Regulation Down - Accepted [17.1.D] (MW)","Regulation Down - Activated [17.1.E] (MWh)"
"17/11/2018 16:00 - 17/11/2018 17:00","MBA|NO1","FCR","39.80","0.00","39.80","5.97"
"17/11/2018 17:00 - 17/11/2018 18:00","MBA|NO1","FCR","34.40","0.00","34.40","15.48"
"17/11/2018 18:00 - 17/11/2018 19:00","MBA|NO1","FCR","40.40","0.00","40.40","19.19"
"17/11/2018 19:00 - 17/11/2018 20:00","MBA|NO1","FCR","39.70","0.00","39.70","15.88"
"17/11/2018 20:00 - 17/11/2018 21:00","MBA|NO1","FCR","35.90","0.00","35.90","17.95"
"17/11/2018 21:00 - 17/11/2018 22:00","MBA|NO1","FCR","37.20","24.18","37.20",""
"17/11/2018 22:00 - 17/11/2018 23:00","MBA|NO1","FCR","35.30","12.36","35.30",""
"17/11/2018 23:00 - 18/11/2018 00:00","MBA|NO1","FCR","28.70","0.00","28.70","10.05"
"18/11/2018 00:00 - 18/11/2018 01:00","MBA|NO1","FCR","26.20","13.10","26.20",""
"18/11/2018 01:00 - 18/11/2018 02:00","MBA|NO1","FCR","21.10","0.00","21.10","3.17"
"18/11/2018 02:00 - 18/11/2018 03:00","MBA|NO1","FCR","30.20","0.00","30.20","8.31"
"18/11/2018 03:00 - 18/11/2018 04:00","MBA|NO1","FCR","20.10","7.04","20.10",""
"18/11/2018 04:00 - 18/11/2018 05:00","MBA|NO1","FCR","30.20","12.08","30.20",""
"18/11/2018 05:00 - 18/11/2018 06:00","MBA|NO1","FCR","27.20","3.40","27.20",""
"18/11/2018 06:00 - 18/11/2018 07:00","MBA|NO1","FCR","29.20","0.00","29.20","9.49"
"18/11/2018 07:00 - 18/11/2018 08:00","MBA|NO1","FCR","24.20","0.00","24.20","15.13"
"18/11/2018 08:00 - 18/11/2018 09:00","MBA|NO1","FCR","26.70","0.00","26.70","6.01"
"18/11/2018 09:00 - 18/11/2018 10:00","MBA|NO1","FCR","33.10","18.21","33.10",""
"18/11/2018 10:00 - 18/11/2018 11:00","MBA|NO1","FCR","33.10","0.00","33.10","3.31"
"18/11/2018 11:00 - 18/11/2018 12:00","MBA|NO1","FCR","32.70","3.27","32.70",""
"18/11/2018 12:00 - 18/11/2018 13:00","MBA|NO1","FCR","30.60","9.18","30.60",""
"18/11/2018 13:00 - 18/11/2018 14:00","MBA|NO1","FCR","28.70","6.46","28.70",""
"18/11/2018 14:00 - 18/11/2018 15:00","MBA|NO1","FCR","27.60","5.52","27.60",""
"18/11/2018 15:00 - 18/11/2018 16:00","MBA|NO1","FCR","35.60","7.12","35.60",""
"18/11/2018 16:00 - 18/11/2018 17:00","MBA|NO1","FCR","35.20","0.00","35.20","11.44"
"18/11/2018 17:00 - 18/11/2018 18:00","MBA|NO1","FCR","29.10","0.00","29.10","3.64"
"18/11/2018 18:00 - 18/11/2018 19:00","MBA|NO1","FCR","27.60","0.00","27.60","2.76"
"18/11/2018 19:00 - 18/11/2018 20:00","MBA|NO1","FCR","26.70","0.00","26.70","2.00"
"18/11/2018 20:00 - 18/11/2018 21:00","MBA|NO1","FCR","26.20","0.00","26.20","14.41"
"18/11/2018 21:00 - 18/11/2018 22:00","MBA|NO1","FCR","24.20","0.00","24.20","6.66"
"18/11/2018 22:00 - 18/11/2018 23:00","MBA|NO1","FCR","25.10","0.00","25.10","10.04"
"18/11/2018 23:00 - 19/11/2018 00:00","MBA|NO1","FCR","31.10","0.00","31.10","10.89"
"19/11/2018 00:00 - 19/11/2018 01:00","MBA|NO1","FCR","24.20","0.00","24.20","7.87"
"19/11/2018 01:00 - 19/11/2018 02:00","MBA|NO1","FCR","29.10","6.55","29.10",""
"19/11/2018 02:00 - 19/11/2018 03:00","MBA|NO1","FCR","26.20","11.14","26.20",""
"19/11/2018 03:00 - 19/11/2018 04:00","MBA|NO1","FCR","29.10","0.00","29.10",""
"19/11/2018 04:00 - 19/11/2018 05:00","MBA|NO1","FCR","23.20","1.74","23.20",""
"19/11/2018 05:00 - 19/11/2018 06:00","MBA|NO1","FCR","26.10","2.61","26.10",""
"19/11/2018 06:00 - 19/11/2018 07:00","MBA|NO1","FCR","25.60","0.64","25.60",""
"19/11/2018 07:00 - 19/11/2018 08:00","MBA|NO1","FCR","29.70","2.23","29.70",""
"19/11/2018 08:00 - 19/11/2018 09:00","MBA|NO1","FCR","29.60","0.00","29.60","15.54"
"19/11/2018 09:00 - 19/11/2018 10:00","MBA|NO1","FCR","28.10","0.00","28.10","5.62"
"19/11/2018 10:00 - 19/11/2018 11:00","MBA|NO1","FCR","31.00","13.18","31.00",""
"19/11/2018 11:00 - 19/11/2018 12:00","MBA|NO1","FCR","31.10","0.78","31.10",""
"19/11/2018 12:00 - 19/11/2018 13:00","MBA|NO1","FCR","31.10","12.44","31.10",""
"19/11/2018 13:00 - 19/11/2018 14:00","MBA|NO1","FCR","31.00","11.63","31.00",""
"19/11/2018 14:00 - 19/11/2018 15:00","MBA|NO1","FCR","31.10","0.00","31.10","6.22"
"19/11/2018 15:00 - 19/11/2018 16:00","MBA|NO1","FCR","33.10","7.45","33.10",""
"19/11/2018 16:00 - 19/11/2018 17:00","MBA|NO1","FCR","30.10","0.00","30.10","12.79"
"19/11/2018 17:00 - 19/11/2018 18:00","MBA|NO1","FCR","27.00","2.03","27.00",""
"19/11/2018 18:00 - 19/11/2018 19:00","MBA|NO1","FCR","32.10","0.00","32.10","26.48"
"19/11/2018 19:00 - 19/11/2018 20:00","MBA|NO1","FCR","34.10","0.00","34.10","5.12"
"19/11/2018 20:00 - 19/11/2018 21:00","MBA|NO1","FCR","26.00","0.00","26.00","7.15"
"19/11/2018 21:00 - 19/11/2018 22:00","MBA|NO1","FCR","27.10","0.00","27.10",""
"19/11/2018 22:00 - 19/11/2018 23:00","MBA|NO1","FCR","28.10","0.00","28.10","14.05"
"19/11/2018 23:00 - 20/11/2018 00:00","MBA|NO1","FCR","27.00","0.00","27.00","9.45"
"20/11/2018 00:00 - 20/11/2018 01:00","MBA|NO1","FCR","25.30","5.69","25.30",""
"20/11/2018 01:00 - 20/11/2018 02:00","MBA|NO1","FCR","23.10","0.00","23.10","1.73"
"20/11/2018 02:00 - 20/11/2018 03:00","MBA|NO1","FCR","22.80","6.84","22.80",""
"20/11/2018 03:00 - 20/11/2018 04:00","MBA|NO1","FCR","22.60","10.17","22.60",""
"20/11/2018 04:00 - 20/11/2018 05:00","MBA|NO1","FCR","25.80","5.81","25.80",""
"20/11/2018 05:00 - 20/11/2018 06:00","MBA|NO1","FCR","32.70","10.63","32.70",""
"20/11/2018 06:00 - 20/11/2018 07:00","MBA|NO1","FCR","34.70","1.74","34.70",""
"20/11/2018 07:00 - 20/11/2018 08:00","MBA|NO1","FCR","41.70","0.00","41.70","18.77"
"20/11/2018 08:00 - 20/11/2018 09:00","MBA|NO1","FCR","32.60","0.00","32.60","10.60"
"20/11/2018 09:00 - 20/11/2018 10:00","MBA|NO1","FCR","40.70","6.11","40.70",""
"20/11/2018 10:00 - 20/11/2018 11:00","MBA|NO1","FCR","37.70","0.00","37.70","5.66"
"20/11/2018 11:00 - 20/11/2018 12:00","MBA|NO1","FCR","31.60","7.11","31.60",""
"20/11/2018 12:00 - 20/11/2018 13:00","MBA|NO1","FCR","42.70","9.61","42.70",""
"20/11/2018 13:00 - 20/11/2018 14:00","MBA|NO1","FCR","39.80","11.94","39.80",""
"20/11/2018 14:00 - 20/11/2018 15:00","MBA|NO1","FCR","38.40","0.00","38.40","6.72"
"20/11/2018 15:00 - 20/11/2018 16:00","MBA|NO1","FCR","35.60","0.00","35.60","2.67"
"20/11/2018 16:00 - 20/11/2018 17:00","MBA|NO1","FCR","43.80","14.24","43.80",""
"20/11/2018 17:00 - 20/11/2018 18:00","MBA|NO1","FCR","40.70","8.14","40.70",""
"20/11/2018 18:00 - 20/11/2018 19:00","MBA|NO1","FCR","40.60","0.00","40.60","12.18"
"20/11/2018 19:00 - 20/11/2018 20:00","MBA|NO1","FCR","37.70","3.77","37.70",""
"20/11/2018 20:00 - 20/11/2018 21:00","MBA|NO1","FCR","34.70","5.21","34.70",""
"20/11/2018 21:00 - 20/11/2018 22:00","MBA|NO1","FCR","29.20","13.14","29.20",""
"20/11/2018 22:00 - 20/11/2018 23:00","MBA|NO1","FCR","31.30","0.78","31.30",""
"20/11/2018 23:00 - 21/11/2018 00:00","MBA|NO1","FCR","29.10","0.00","29.10","13.82"
"21/11/2018 00:00 - 21/11/2018 01:00","MBA|NO1","FCR","26.60","10.64","26.60",""
"21/11/2018 01:00 - 21/11/2018 02:00","MBA|NO1","FCR","33.50","14.24","33.50",""
"21/11/2018 02:00 - 21/11/2018 03:00","MBA|NO1","FCR","36.50","7.30","36.50",""
"21/11/2018 03:00 - 21/11/2018 04:00","MBA|NO1","FCR","35.70","10.71","35.70",""
"21/11/2018 04:00 - 21/11/2018 05:00","MBA|NO1","FCR","33.40","0.00","33.40","1.67"
"21/11/2018 05:00 - 21/11/2018 06:00","MBA|NO1","FCR","35.70","0.00","35.70","8.93"
"21/11/2018 06:00 - 21/11/2018 07:00","MBA|NO1","FCR","29.70","5.20","29.70",""
"21/11/2018 07:00 - 21/11/2018 08:00","MBA|NO1","FCR","30.40","0.00","30.40","6.84"
"21/11/2018 08:00 - 21/11/2018 09:00","MBA|NO1","FCR","28.60","0.00","28.60","15.02"
"21/11/2018 09:00 - 21/11/2018 10:00","MBA|NO1","FCR","29.60","0.00","29.60","9.62"
"21/11/2018 10:00 - 21/11/2018 11:00","MBA|NO1","FCR","30.60","0.00","30.60","2.30"
"21/11/2018 11:00 - 21/11/2018 12:00","MBA|NO1","FCR","30.60","0.00","30.60","7.65"
"21/11/2018 12:00 - 21/11/2018 13:00","MBA|NO1","FCR","33.70","0.84","33.70",""
"21/11/2018 13:00 - 21/11/2018 14:00","MBA|NO1","FCR","39.50","2.96","39.50",""
"21/11/2018 14:00 - 21/11/2018 15:00","MBA|NO1","FCR","39.60","14.85","39.60",""
"21/11/2018 15:00 - 21/11/2018 16:00","MBA|NO1","FCR","43.10","15.09","43.10",""
"21/11/2018 16:00 - 21/11/2018 17:00","MBA|NO1","FCR","38.90","4.86","38.90",""
"21/11/2018 17:00 - 21/11/2018 18:00","MBA|NO1","FCR","34.00","0.00","34.00","3.40"
"21/11/2018 18:00 - 21/11/2018 19:00","MBA|NO1","FCR","39.20","0.00","39.20","16.66"
"21/11/2018 19:00 - 21/11/2018 20:00","MBA|NO1","FCR","36.90","0.00","36.90","8.30"
"21/11/2018 20:00 - 21/11/2018 21:00","MBA|NO1","FCR","35.10","0.00","35.10","5.27"
"21/11/2018 21:00 - 21/11/2018 22:00","MBA|NO1","FCR","36.00","0.00","36.00","4.50"
"21/11/2018 22:00 - 21/11/2018 23:00","MBA|NO1","FCR","35.30","0.00","35.30","22.06"
"21/11/2018 23:00 - 22/11/2018 00:00","MBA|NO1","FCR","35.70","0.00","35.70","12.50"
"22/11/2018 00:00 - 22/11/2018 01:00","MBA|NO1","FCR","36.50","15.51","36.50",""
"22/11/2018 01:00 - 22/11/2018 02:00","MBA|NO1","FCR","36.70","2.75","36.70",""
"22/11/2018 02:00 - 22/11/2018 03:00","MBA|NO1","FCR","36.70","8.26","36.70",""
"22/11/2018 03:00 - 22/11/2018 04:00","MBA|NO1","FCR","36.60","7.32","36.60",""
"22/11/2018 04:00 - 22/11/2018 05:00","MBA|NO1","FCR","38.70","0.00","38.70","7.74"
"22/11/2018 05:00 - 22/11/2018 06:00","MBA|NO1","FCR","39.60","0.00","39.60","3.96"
"22/11/2018 06:00 - 22/11/2018 07:00","MBA|NO1","FCR","39.70","14.89","39.70",""
"22/11/2018 07:00 - 22/11/2018 08:00","MBA|NO1","FCR","39.70","0.00","39.70","2.98"
"22/11/2018 08:00 - 22/11/2018 09:00","MBA|NO1","FCR","36.70","0.00","36.70","10.09"
"22/11/2018 09:00 - 22/11/2018 10:00","MBA|NO1","FCR","38.20","18.15","38.20",""
"22/11/2018 10:00 - 22/11/2018 11:00","MBA|NO1","FCR","38.50","13.48","38.50",""
"22/11/2018 11:00 - 22/11/2018 12:00","MBA|NO1","FCR","41.60","9.36","41.60",""
"22/11/2018 12:00 - 22/11/2018 13:00","MBA|NO1","FCR","41.70","11.47","41.70",""
"22/11/2018 13:00 - 22/11/2018 14:00","MBA|NO1","FCR","40.70","0.00","40.70","3.05"
"22/11/2018 14:00 - 22/11/2018 15:00","MBA|NO1","FCR","42.20","3.17","42.20",""
"22/11/2018 15:00 - 22/11/2018 16:00","MBA|NO1","FCR","41.60","16.64","41.60",""
"22/11/2018 16:00 - 22/11/2018 17:00","MBA|NO1","FCR","38.60","18.34","38.60",""
"22/11/2018 17:00 - 22/11/2018 18:00","MBA|NO1","FCR","36.70","0.00","36.70","11.01"
"22/11/2018 18:00 - 22/11/2018 19:00","MBA|NO1","FCR","41.80","0.00","41.80","10.45"
"22/11/2018 19:00 - 22/11/2018 20:00","MBA|NO1","FCR","38.60","0.00","38.60",""
"22/11/2018 20:00 - 22/11/2018 21:00","MBA|NO1","FCR","39.60","1.98","39.60",""
"22/11/2018 21:00 - 22/11/2018 22:00","MBA|NO1","FCR","39.70","6.95","39.70",""
"22/11/2018 22:00 - 22/11/2018 23:00","MBA|NO1","FCR","37.60","0.00","37.60","13.16"
"22/11/2018 23:00 - 23/11/2018 00:00","MBA|NO1","FCR","38.70","0.00","38.70","9.68"
"23/11/2018 00:00 - 23/11/2018 01:00","MBA|NO1","FCR","40.50","18.23","40.50",""
"23/11/2018 01:00 - 23/11/2018 02:00","MBA|NO1","FCR","40.50","8.10","40.50",""
"23/11/2018 02:00 - 23/11/2018 03:00","MBA|NO1","FCR","42.50","0.00","42.50","10.63"
"23/11/2018 03:00 - 23/11/2018 04:00","MBA|NO1","FCR","40.60","12.18","40.60",""
"23/11/2018 04:00 - 23/11/2018 05:00","MBA|NO1","FCR","42.40","2.12","42.40",""
"23/11/2018 05:00 - 23/11/2018 06:00","MBA|NO1","FCR","42.50","11.69","42.50",""
"23/11/2018 06:00 - 23/11/2018 07:00","MBA|NO1","FCR","42.60","0.00","42.60","1.07"
"23/11/2018 07:00 - 23/11/2018 08:00","MBA|NO1","FCR","42.20","0.00","42.20","24.27"
"23/11/2018 08:00 - 23/11/2018 09:00","MBA|NO1","FCR","35.50","0.00","35.50","25.74"
"23/11/2018 09:00 - 23/11/2018 10:00","MBA|NO1","FCR","41.50","0.00","41.50","13.49"
"23/11/2018 10:00 - 23/11/2018 11:00","MBA|NO1","FCR","44.50","0.00","44.50","10.01"
"23/11/2018 11:00 - 23/11/2018 12:00","MBA|NO1","FCR","42.50","0.00","42.50","14.88"
"23/11/2018 12:00 - 23/11/2018 13:00","MBA|NO1","FCR","42.60","0.00","42.60","10.65"
"23/11/2018 13:00 - 23/11/2018 14:00","MBA|NO1","FCR","43.40","18.45","43.40",""
"23/11/2018 14:00 - 23/11/2018 15:00","MBA|NO1","FCR","44.10","19.85","44.10",""
"23/11/2018 15:00 - 23/11/2018 16:00","MBA|NO1","FCR","43.10","0.00","43.10","7.54"
"23/11/2018 16:00 - 23/11/2018 17:00","MBA|NO1","FCR","43.10","0.00","43.10","15.09"
"23/11/2018 17:00 - 23/11/2018 18:00","MBA|NO1","FCR","42.50","0.00","42.50","19.13"
"23/11/2018 18:00 - 23/11/2018 19:00","MBA|NO1","FCR","42.50","8.50","42.50",""
"23/11/2018 19:00 - 23/11/2018 20:00","MBA|NO1","FCR","37.50","0.00","37.50","0.94"
"23/11/2018 20:00 - 23/11/2018 21:00","MBA|NO1","FCR","37.50","1.88","37.50",""
"23/11/2018 21:00 - 23/11/2018 22:00","MBA|NO1","FCR","35.50","8.88","35.50",""
"23/11/2018 22:00 - 23/11/2018 23:00","MBA|NO1","FCR","41.50","0.00","41.50","4.15"
"23/11/2018 23:00 - 24/11/2018 00:00","MBA|NO1","FCR","41.50","0.00","41.50","7.26"
"24/11/2018 00:00 - 24/11/2018 01:00","MBA|NO1","FCR","38.70","0.00","38.70","5.81"
"24/11/2018 01:00 - 24/11/2018 02:00","MBA|NO1","FCR","38.60","3.86","38.60",""
"24/11/2018 02:00 - 24/11/2018 03:00","MBA|NO1","FCR","37.70","10.37","37.70",""
"24/11/2018 03:00 - 24/11/2018 04:00","MBA|NO1","FCR","39.60","8.91","39.60",""
"24/11/2018 04:00 - 24/11/2018 05:00","MBA|NO1","FCR","40.70","17.30","40.70",""
"24/11/2018 05:00 - 24/11/2018 06:00","MBA|NO1","FCR","38.60","20.27","38.60",""
"24/11/2018 06:00 - 24/11/2018 07:00","MBA|NO1","FCR","40.70","0.00","40.70","3.05"
"24/11/2018 07:00 - 24/11/2018 08:00","MBA|NO1","FCR","34.70","0.00","34.70","6.07"
"24/11/2018 08:00 - 24/11/2018 09:00","MBA|NO1","FCR","34.60","0.00","34.60","2.60"
"24/11/2018 09:00 - 24/11/2018 10:00","MBA|NO1","FCR","34.70","6.07","34.70",""
"24/11/2018 10:00 - 24/11/2018 11:00","MBA|NO1","FCR","36.70","0.00","36.70","11.93"
"24/11/2018 11:00 - 24/11/2018 12:00","MBA|NO1","FCR","36.60","6.41","36.60",""
"24/11/2018 12:00 - 24/11/2018 13:00","MBA|NO1","FCR","37.30","15.85","37.30",""
"24/11/2018 13:00 - 24/11/2018 14:00","MBA|NO1","FCR","35.70","8.93","35.70",""
"24/11/2018 14:00 - 24/11/2018 15:00","MBA|NO1","FCR","36.60","1.83","36.60",""
"24/11/2018 15:00 - 24/11/2018 16:00","MBA|NO1","FCR","36.70","16.52","36.70",""
"24/11/2018 16:00 - 24/11/2018 17:00","MBA|NO1","FCR","37.60","1.88","37.60",""
"24/11/2018 17:00 - 24/11/2018 18:00","MBA|NO1","FCR","38.70","0.00","38.70","9.68"
"24/11/2018 18:00 - 24/11/2018 19:00","MBA|NO1","FCR","35.70","0.00","35.70","24.99"
"24/11/2018 19:00 - 24/11/2018 20:00","MBA|NO1","FCR","32.70","2.45","32.70",""
"24/11/2018 20:00 - 24/11/2018 21:00","MBA|NO1","FCR","32.60","0.00","32.60","12.23"
"24/11/2018 21:00 - 24/11/2018 22:00","MBA|NO1","FCR","36.70","15.60","36.70",""
"24/11/2018 22:00 - 24/11/2018 23:00","MBA|NO1","FCR","39.70","12.90","39.70",""
"24/11/2018 23:00 - 25/11/2018 00:00","MBA|NO1","FCR","38.70","21.29","38.70",""
"25/11/2018 00:00 - 25/11/2018 01:00","MBA|NO1","FCR","41.40","1.04","41.40",""
"25/11/2018 01:00 - 25/11/2018 02:00","MBA|NO1","FCR","35.10","14.04","35.10",""
"25/11/2018 02:00 - 25/11/2018 03:00","MBA|NO1","FCR","34.50","3.45","34.50",""
"25/11/2018 03:00 - 25/11/2018 04:00","MBA|NO1","FCR","34.30","0.00","34.30","1.72"
"25/11/2018 04:00 - 25/11/2018 05:00","MBA|NO1","FCR","34.50","2.59","34.50",""
"25/11/2018 05:00 - 25/11/2018 06:00","MBA|NO1","FCR","34.30","7.72","34.30",""
"25/11/2018 06:00 - 25/11/2018 07:00","MBA|NO1","FCR","39.50","0.00","39.50","7.90"
"25/11/2018 07:00 - 25/11/2018 08:00","MBA|NO1","FCR","41.30","5.16","41.30",""
"25/11/2018 08:00 - 25/11/2018 09:00","MBA|NO1","FCR","44.50","13.35","44.50",""
"25/11/2018 09:00 - 25/11/2018 10:00","MBA|NO1","FCR","42.40","16.96","42.40",""
"25/11/2018 10:00 - 25/11/2018 11:00","MBA|NO1","FCR","42.40","5.30","42.40",""
"25/11/2018 11:00 - 25/11/2018 12:00","MBA|NO1","FCR","41.50","0.00","41.50","11.41"
"25/11/2018 12:00 - 25/11/2018 13:00","MBA|NO1","FCR","41.30","2.07","41.30",""
"25/11/2018 13:00 - 25/11/2018 14:00","MBA|NO1","FCR","41.50","2.08","41.50",""
"25/11/2018 14:00 - 25/11/2018 15:00","MBA|NO1","FCR","41.40","0.00","41.40","9.32"
"25/11/2018 15:00 - 25/11/2018 16:00","MBA|NO1","FCR","41.40","0.00","41.40","11.39"
"25/11/2018 16:00 - 25/11/2018 17:00","MBA|NO1","FCR","42.30","6.35","42.30",""
"25/11/2018 17:00 - 25/11/2018 18:00","MBA|NO1","FCR","37.40","0.00","37.40","17.77"
"25/11/2018 18:00 - 25/11/2018 19:00","MBA|NO1","FCR","37.40","0.00","37.40","16.83"
"25/11/2018 19:00 - 25/11/2018 20:00","MBA|NO1","FCR","42.30","0.00","42.30","10.58"
"25/11/2018 20:00 - 25/11/2018 21:00","MBA|NO1","FCR","43.40","0.00","43.40","2.17"
"25/11/2018 21:00 - 25/11/2018 22:00","MBA|NO1","FCR","43.40","0.00","43.40","14.11"
"25/11/2018 22:00 - 25/11/2018 23:00","MBA|NO1","FCR","40.30","0.00","40.30","20.15"
"25/11/2018 23:00 - 26/11/2018 00:00","MBA|NO1","FCR","41.40","0.00","41.40","25.88"
"26/11/2018 00:00 - 26/11/2018 01:00","MBA|NO1","FCR","40.20","0.00","40.20","11.06"
"26/11/2018 01:00 - 26/11/2018 02:00","MBA|NO1","FCR","39.90","0.00","39.90","15.96"
"26/11/2018 02:00 - 26/11/2018 03:00","MBA|NO1","FCR","40.20","0.00","40.20","5.03"
"26/11/2018 03:00 - 26/11/2018 04:00","MBA|NO1","FCR","40.10","3.01","40.10",""
"26/11/2018 04:00 - 26/11/2018 05:00","MBA|NO1","FCR","38.80","0.00","38.80","3.88"
"26/11/2018 05:00 - 26/11/2018 06:00","MBA|NO1","FCR","34.60","0.00","34.60","19.03"
"26/11/2018 06:00 - 26/11/2018 07:00","MBA|NO1","FCR","41.20","0.00","41.20","19.57"
"26/11/2018 07:00 - 26/11/2018 08:00","MBA|NO1","FCR","44.10","0.00","44.10","26.46"
"26/11/2018 08:00 - 26/11/2018 09:00","MBA|NO1","FCR","43.20","0.00","43.20","10.80"
"26/11/2018 09:00 - 26/11/2018 10:00","MBA|NO1","FCR","43.10","0.00","43.10","4.31"
"26/11/2018 10:00 - 26/11/2018 11:00","MBA|NO1","FCR","42.10","9.47","42.10",""
"26/11/2018 11:00 - 26/11/2018 12:00","MBA|NO1","FCR","40.10","2.01","40.10",""
"26/11/2018 12:00 - 26/11/2018 13:00","MBA|NO1","FCR","40.10","0.00","40.10","10.03"
"26/11/2018 13:00 - 26/11/2018 14:00","MBA|NO1","FCR","41.10","0.00","41.10","2.06"
"26/11/2018 14:00 - 26/11/2018 15:00","MBA|NO1","FCR","41.10","2.06","41.10",""
"26/11/2018 15:00 - 26/11/2018 16:00","MBA|NO1","FCR","40.10","0.00","40.10","13.03"
"26/11/2018 16:00 - 26/11/2018 17:00","MBA|NO1","FCR","42.20","0.00","42.20","12.66"
"26/11/2018 17:00 - 26/11/2018 18:00","MBA|NO1","FCR","43.00","6.45","43.00",""
"26/11/2018 18:00 - 26/11/2018 19:00","MBA|NO1","FCR","43.10","1.08","43.10",""
"26/11/2018 19:00 - 26/11/2018 20:00","MBA|NO1","FCR","43.10","8.62","43.10",""
"26/11/2018 20:00 - 26/11/2018 21:00","MBA|NO1","FCR","41.10","6.17","41.10",""
"26/11/2018 21:00 - 26/11/2018 22:00","MBA|NO1","FCR","41.60","5.20","41.60",""
"26/11/2018 22:00 - 26/11/2018 23:00","MBA|NO1","FCR","41.20","0.00","41.20","3.09"
"26/11/2018 23:00 - 27/11/2018 00:00","MBA|NO1","FCR","41.10","0.00","41.10","15.41"
"27/11/2018 00:00 - 27/11/2018 01:00","MBA|NO1","FCR","30.60","8.42","30.60",""
"27/11/2018 01:00 - 27/11/2018 02:00","MBA|NO1","FCR","36.60","0.92","36.60",""
"27/11/2018 02:00 - 27/11/2018 03:00","MBA|NO1","FCR","35.60","0.00","35.60","15.13"
"27/11/2018 03:00 - 27/11/2018 04:00","MBA|NO1","FCR","35.70","10.71","35.70",""
"27/11/2018 04:00 - 27/11/2018 05:00","MBA|NO1","FCR","32.10","6.42","32.10",""
"27/11/2018 05:00 - 27/11/2018 06:00","MBA|NO1","FCR","41.20","11.33","41.20",""
"27/11/2018 06:00 - 27/11/2018 07:00","MBA|NO1","FCR","42.10","0.00","42.10",""
"27/11/2018 07:00 - 27/11/2018 08:00","MBA|NO1","FCR","40.80","0.00","40.80","6.12"
"27/11/2018 08:00 - 27/11/2018 09:00","MBA|NO1","FCR","42.20","0.00","42.20","17.94"
"27/11/2018 09:00 - 27/11/2018 10:00","MBA|NO1","FCR","42.10","0.00","42.10","2.11"
"27/11/2018 10:00 - 27/11/2018 11:00","MBA|NO1","FCR","43.10","3.23","43.10",""
"27/11/2018 11:00 - 27/11/2018 12:00","MBA|NO1","FCR","43.10","0.00","43.10",""
"27/11/2018 12:00 - 27/11/2018 13:00","MBA|NO1","FCR","42.10","0.00","42.10","9.47"
"27/11/2018 13:00 - 27/11/2018 14:00","MBA|NO1","FCR","44.10","1.10","44.10",""
"27/11/2018 14:00 - 27/11/2018 15:00","MBA|NO1","FCR","42.10","8.42","42.10",""
"27/11/2018 15:00 - 27/11/2018 16:00","MBA|NO1","FCR","42.20","0.00","42.20","2.11"
"27/11/2018 16:00 - 27/11/2018 17:00","MBA|NO1","FCR","42.00","12.60","42.00",""
"27/11/2018 17:00 - 27/11/2018 18:00","MBA|NO1","FCR","44.10","0.00","44.10","27.56"
"27/11/2018 18:00 - 27/11/2018 19:00","MBA|NO1","FCR","44.20","0.00","44.20","15.47"
"27/11/2018 19:00 - 27/11/2018 20:00","MBA|NO1","FCR","44.80","0.00","44.80","1.12"
"27/11/2018 20:00 - 27/11/2018 21:00","MBA|NO1","FCR","42.10","0.00","42.10","2.11"
"27/11/2018 21:00 - 27/11/2018 22:00","MBA|NO1","FCR","42.20","0.00","42.20","2.11"
"27/11/2018 22:00 - 27/11/2018 23:00","MBA|NO1","FCR","40.10","3.01","40.10",""
"27/11/2018 23:00 - 28/11/2018 00:00","MBA|NO1","FCR","42.20","0.00","42.20","4.22"
"28/11/2018 00:00 - 28/11/2018 01:00","MBA|NO1","FCR","34.20","6.84","34.20",""
"28/11/2018 01:00 - 28/11/2018 02:00","MBA|NO1","FCR","37.10","0.00","37.10","1.86"
"28/11/2018 02:00 - 28/11/2018 03:00","MBA|NO1","FCR","41.20","7.21","41.20",""
"28/11/2018 03:00 - 28/11/2018 04:00","MBA|NO1","FCR","41.20","0.00","41.20","11.33"
"28/11/2018 04:00 - 28/11/2018 05:00","MBA|NO1","FCR","41.10","0.00","41.10",""
"28/11/2018 05:00 - 28/11/2018 06:00","MBA|NO1","FCR","36.20","9.05","36.20",""
"28/11/2018 06:00 - 28/11/2018 07:00","MBA|NO1","FCR","36.30","12.71","36.30",""
"28/11/2018 07:00 - 28/11/2018 08:00","MBA|NO1","FCR","38.90","2.92","38.90",""
"28/11/2018 08:00 - 28/11/2018 09:00","MBA|NO1","FCR","40.10","0.00","40.10","4.01"
"28/11/2018 09:00 - 28/11/2018 10:00","MBA|NO1","FCR","41.10","0.00","41.10","25.69"
"28/11/2018 10:00 - 28/11/2018 11:00","MBA|NO1","FCR","44.10","0.00","44.10","25.36"
"28/11/2018 11:00 - 28/11/2018 12:00","MBA|NO1","FCR","31.60","0.00","31.60","11.85"
"28/11/2018 12:00 - 28/11/2018 13:00","MBA|NO1","FCR","37.10","0.00","37.10","9.28"
"28/11/2018 13:00 - 28/11/2018 14:00","MBA|NO1","FCR","37.70","15.08","37.70",""
"28/11/2018 14:00 - 28/11/2018 15:00","MBA|NO1","FCR","35.70","16.07","35.70",""
"28/11/2018 15:00 - 28/11/2018 16:00","MBA|NO1","FCR","37.70","0.00","37.70","7.54"
